code;pairCode;name;guid;defaultCategory;categoryText;categoryText2;categoryText3;categoryText4;categoryText5;categoryText6;categoryText7;categoryText8;categoryText9;categoryText10;categoryText11;
"SOL_DT34";;"Solight časovač so súmrakovým senzorom, 230V, 3600W";"1fb54d4a-92d6-11f1-9e4e-bc24110eff41";"Elektroinštalačný materiál > Časové spínače";"Elektroinštalačný materiál > Časové spínače";;;;;;;;;;;
"SOL_1V236";;"Solight vianočná LED drevená dekorácia, stromček, 2x AA";"1fc06130-92d6-11f1-aaad-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_WO813";;"Solight LED vonkajšie nástenné osvetlenie Terni, 12W, 560lm, 3000K, PIR sensor";"1fccbda4-92d6-11f1-91ca-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Fasádne a záhradné osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Fasádne a záhradné osvetlenie";;;;;;;;;;;
"SOL_WPH-200W-006";;"Solight high bay, 200W, 28000lm, 120°, Meanwell,  5000K, UGR";"1fd76d62-92d6-11f1-a32d-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Priemyselné LED osvetlenie > High Bay";"Elektroinštalačný materiál > Osvetlenie > Priemyselné LED osvetlenie > High Bay";;;;;;;;;;;
"SOL_1V249";;"Solight LED závesná dekorácia - les s jeleňami, 14x LED, 2x AA";"1fe1b7cc-92d6-11f1-84a3-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_P97B-PD20";;"Solight rozbočovač 2 x 16A, USB A+C rychlonabíjačka 20W PD, čierny, vypínač";"1fed14e6-92d6-11f1-bd8b-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";;;;;;;;;;;
"SOL_1V256";;"Solight LED vianočná dedinka, 34x17cm, drevo, 4 LED, 2x AA";"1ff7edf8-92d6-11f1-8090-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_AP02C";;"Solight izolačná páska, 15mm x 0,13mm x 20m, čierna";"2003b458-92d6-11f1-910c-bc24110eff41";"Elektroinštalačný materiál > Ostatné > Izolačný materiál";"Elektroinštalačný materiál > Ostatné > Izolačný materiál";;;;;;;;;;;
"SOL_PF07";;"Solight flexo šnúra, 2m, 2 x 0,50mm2, biela";"201002a8-92d6-11f1-9a34-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";;;;;;;;;;;
"SOL_PO80B";;"Solight prepäťová ochrana, 8z, USB A+C, 2m, čierna";"201b799e-92d6-11f1-a2fc-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Prepäťové ochrany";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Prepäťové ochrany";;;;;;;;;;;
"SOL_WD240-S";;"Solight LED mini panel kúpeľňový 2v1, 3CCT, podhľadový / prisadený, 12W, 1020lm, IP54, strieborna, okrúhly";"2027587c-92d6-11f1-922a-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla > LED podhľadové panely a svetlá";"Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla > LED podhľadové panely a svetlá";;;;;;;;;;;
"SOL_1V289";;"Solight LED vonkajšia dekorácia zvončeky, 100x LED, časovač, 55cm, 3x AA";"20327f7c-92d6-11f1-ad34-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_WM-30W-RE";;"Solight LED reflektor, 30W, prenosný, nabijací, 3000lm, oranžovo-čierny";"203fd640-92d6-11f1-8d15-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory so stojanom";"Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory so stojanom";;;;;;;;;;;
"SOL_1V283";;"Solight LED drevený vianočný stromek s dekoráciami, 13x LED, prírodné drevo, 53cm, 2x AA";"204b3f6c-92d6-11f1-b4f8-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_SSC17005-S";;"Solight USB-C 3.1 kábel, USB-C konektor - USB-C konektor, silikón, 0,5m";"20570d2e-92d6-11f1-a27a-bc24110eff41";"TV, audio a video > AV káble > Computer > USB";"TV, audio a video > AV káble > Computer > USB";;;;;;;;;;;
"SOL_WO901-R";;"Solight závesné príslušenstvo pre 60cm okrúhle LED panely";"20629338-92d6-11f1-abf5-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla";"Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla";;;;;;;;;;;
"SOL_WM62-CW";;"Solight LED COB opasok, 5m, 7W/m, 500lm/m, studená biela, USB napájanie, vypínač, 8mm";"2078f31c-92d6-11f1-b0ae-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";;;;;;;;;;;
"SOL_PF01";;"Solight flexo šnúra, 3x 1mm2, biela, 2m";"20837594-92d6-11f1-9629-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";;;;;;;;;;;
"SOL_PF22";;"Solight flexo šnúra, 3x 1,5mm2, biela, 5m";"208dff46-92d6-11f1-96d2-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";;;;;;;;;;;
"SOL_PP60";;"Solight predlžovací prívod, 6 zásuviek, biely, 1,5 m";"2098cf20-92d6-11f1-8de2-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Klasické";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Klasické";;;;;;;;;;;
"SOL_P70";;"Solight zástrčka uhlová, IP20, biela";"20a316c4-92d6-11f1-a562-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Koncovky";"Elektroinštalačný materiál > Ostatné > 230V > Koncovky";;;;;;;;;;;
"SOL_PS11";;"Solight predlžovací prívod - spojka, 1 zásuvka, 40 m, 3 x 1,5mm2, oranžová";"20aeea80-92d6-11f1-87bc-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Jednozásuvkové > Jednozásuvkové 230V";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Jednozásuvkové > Jednozásuvkové 230V";;;;;;;;;;;
"SOL_WO8004";;"Solight LED osvetlenie s diaľkovým ovládačom Brownie, 60W, 4200lm, 50cm, zmena chromatickosti, stmievateľné";"20b974b4-92d6-11f1-962b-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";;;;;;;;;;;
"SOL_WO532";;"Solight LED osvetlenie prachotesné, IP65, 9W, 900lm, 4000K, 70cm";"20c42490-92d6-11f1-9a08-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Technické osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Technické osvetlenie";;;;;;;;;;;
"SOL_1V281";;"Solight LED záhradné osvetlenie, snehové vločky, 5ks, 15x LED, zapichovacie, 3xAA";"20ced750-92d6-11f1-9c8a-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_WO797";;"Solight LED osvetlenie s ochranou proti vlhkosti, IP54, 24W, 2150lm, 3CCT, 38cm";"20d93b5a-92d6-11f1-9978-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";;;;;;;;;;;
"SOL_WZ5002";;"Solight extra úsporná LED žiarovka 3,8 W, 806lm, 2700K, ekv. 60W";"20e4170a-92d6-11f1-97c2-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > E27";"Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > E27";;;;;;;;;;;
"SOL_WN53";;"Solight LED čelové nabíjacie svietidlo, 100lm, sensor, Li-Ion";"20eedcf8-92d6-11f1-8cf3-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Svietidlá > Čelové";"Elektroinštalačný materiál > Osvetlenie > Svietidlá > Čelové";;;;;;;;;;;
"SOL_PO63";;"Solight prepäťová ochrana, 150J, 6 zásuviek, 3m, biela";"20fa0970-92d6-11f1-bd1a-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Prepäťové ochrany";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Prepäťové ochrany";;;;;;;;;;;
"SOL_WO827-CR";;"Solight LED kúpeľňové osvetlenie nad zrkadlo 3v1, 7W, 455lm, 4000K, IP44, 40cm, chróm";"210c2cc2-92d6-11f1-bcae-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie";;;;;;;;;;;
"SOL_RNZN01";;"Solight akumulátorové záhradné nožnice";"211dfbaa-92d6-11f1-a7d5-bc24110eff41";"Náradie a dielňa > Ručné AKU náradie";"Náradie a dielňa > Ručné AKU náradie";;;;;;;;;;;
"SOL_P108";;"Solight rozbočovač, 4 x 10A, biely";"212ba0fc-92d6-11f1-b7c3-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";;;;;;;;;;;
"SOL_P109PD20";;"Solight rozbočovač 1x 16A + 2x 2,5A, 2xUSB A+C rychlonabíjačka 20W PD, biely, vypínač";"21445d0e-92d6-11f1-b51e-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";;;;;;;;;;;
"SOL_LLM360";;"Solight laserová vodováha 12 línií, 360 °, zelený laser";"214fea7a-92d6-11f1-b287-bc24110eff41";"Náradie a dielňa > Meracia technika";"Náradie a dielňa > Meracia technika";;;;;;;;;;;
"SOL_PS35";;"Solight predlžovací prívod 10m, 1 zásuvka IP44, 3 x 2.5mm2, kábel guma-neoprén H07RN-F";"215c0706-92d6-11f1-9b2f-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Jednozásuvkové > Jednozásuvkové 230V";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Jednozásuvkové > Jednozásuvkové 230V";;;;;;;;;;;
"SOL_1V258";;"Solight LED adventný kalendár - horská chata,  10x LED, 50x40cm, 2x AA";"21671f2e-92d6-11f1-a427-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_PF07B";;"Solight flexo šnúra, 2m, 2 x 0,50mm2, čierna";"21725b00-92d6-11f1-8d97-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";"Elektroinštalačný materiál > Ostatné > 230V > Flexo šnúry";;;;;;;;;;;
"SOL_DSP-DYHD01YGJ-S";;"Solight magnetický držiak na sušič vlasov pre Dyson Supersonic (strieborný)";"217dd660-92d6-11f1-84bf-bc24110eff41";"Zdravie a starostlivosť > Starostlivosť o vlasy > Príslušenstvo k starostlivosť o vlasy";"Zdravie a starostlivosť > Starostlivosť o vlasy > Príslušenstvo k starostlivosť o vlasy";;;;;;;;;;;
"SOL_WD242-W";;"Solight LED mini panel kúpeľňový 2v1, 3CCT, podhľadový / prisadený, 18W, 1530lm, IP54, biela, okrúhly";"2188db78-92d6-11f1-adf7-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla > LED podhľadové panely a svetlá";"Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla > LED podhľadové panely a svetlá";;;;;;;;;;;
"SOL_1V290";;"Solight LED vonkajšia dekorácia stromček, 85x LED, časovač, 68cm, 3x AA";"2194278a-92d6-11f1-8797-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_WM-50W-RE";;"Solight LED reflektor, 50W, prenosný, nabijací, 5000lm, oranžovo-čierny";"21a12f7a-92d6-11f1-abdd-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory so stojanom";"Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory so stojanom";;;;;;;;;;;
"SOL_SSC19005-S";;"Solight USB-C/Lightning kábel, USB-C konektor - Lightning konektor, silikón, 0,5m";"21ad9058-92d6-11f1-85ec-bc24110eff41";"TV, audio a video > AV káble > Computer > USB";"TV, audio a video > AV káble > Computer > USB";;;;;;;;;;;
"SOL_WM-20W-T";;"Solight LED reflektor TOP, 20W, max. 2600lm, 3CCT, voliteľný výkon 100/50%, IP65, rýchlokonektor";"21b93a02-92d6-11f1-a94d-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory bez senzora";"Elektroinštalačný materiál > Osvetlenie > LED reflektory > Reflektory bez senzora";;;;;;;;;;;
"SOL_WO7202";;"Solight LED solárne stĺpikové osvetlenie Palermo, 5W, 400lm, 3000K";"21c4ddb2-92d6-11f1-95da-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Solárne osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Solárne osvetlenie";;;;;;;;;;;
"SOL_WM63-50M-WW";;"Solight LED COB pásik, 50m, teplá biela, 10W/m, 1000lm/m, 8mm";"21d161ea-92d6-11f1-9c19-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";;;;;;;;;;;
"SOL_PP22";;"Solight predlžovací prívod, 4 zásuvky, biely, 3m";"21dc7922-92d6-11f1-b141-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Klasické";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Klasické";;;;;;;;;;;
"SOL_5O07";;"Solight držiak satelitnej antény na stenu, T-úchyt, 350mm";"21e7c174-92d6-11f1-b084-bc24110eff41";"TV, audio a video > Antény a satelity";"TV, audio a video > Antény a satelity";;;;;;;;;;;
"SOL_PP51";;"Solight predlžovací prívod, 5 zásuviek, biely, vypínač, 2m";"21f2ed6a-92d6-11f1-8e19-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Klasické";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Klasické";;;;;;;;;;;
"SOL_WO8005";;"Solight LED osvetlenie s diaľkovým ovládačom Iron Oak, 48W, 3360lm, 40cm, zmena chromatickosti, stmievateľné";"21fe85bc-92d6-11f1-9f29-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Interiérové osvetlenie";;;;;;;;;;;
"SOL_WZ5003";;"Solight extra úsporná LED žiarovka 5,0 W, 1055lm, 2700K, ekv. 75W";"2216d4aa-92d6-11f1-af07-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > E27";"Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > E27";;;;;;;;;;;
"SOL_V32";;"Solight multimeter digitálny V32";"222292fe-92d6-11f1-ac3d-bc24110eff41";"Náradie a dielňa > Meracia technika > Multimetre a zkúšačky";"Náradie a dielňa > Meracia technika > Multimetre a zkúšačky";;;;;;;;;;;
"SOL_WL917";;"Solight LED solárne nástenné svetlo, teplá a studená biela, 15x10cm";"222e0620-92d6-11f1-a48c-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Solárne osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Solárne osvetlenie";;;;;;;;;;;
"SOL_PO64";;"Solight prepäťová ochrana, 150J, 6 zásuviek, 5m, biela";"2239b51a-92d6-11f1-a03d-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Prepäťové ochrany";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Prepäťové ochrany";;;;;;;;;;;
"SOL_WO827-BLK";;"Solight LED kúpeľňové osvetlenie nad zrkadlo 3v1, 7W, 455lm, 4000K, IP44, 40cm, čierna";"2245d0ca-92d6-11f1-b760-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie";;;;;;;;;;;
"SOL_P108B";;"Solight rozbočovač, 4 x 10A, čierny";"22519d92-92d6-11f1-a099-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";;;;;;;;;;;
"SOL_1V238";;"Solight vianočný stromček 45cm, 15LED, 3x AA, IP44, časovač";"225e23be-92d6-11f1-a49d-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_PP111PD20";;"Solight predlžovací prívod 3 zásuvky, USB A+C 20W PD, 2m, 3 x 1mm2, biely, vypínač";"2269a95a-92d6-11f1-aa5e-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Ostatné";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Viaczásuvkové > Ostatné";;;;;;;;;;;
"SOL_WM59-WW";;"Solight LED COB pásik, sada s adaptérom, vypínač, 5m, 8W/m, 800lm/m, teplá biela";"2274d7ee-92d6-11f1-9fa9-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";"Elektroinštalačný materiál > Osvetlenie > LED pásky > LED pásiky";;;;;;;;;;;
"SOL_WPH-ND-009";;"Solight 90° výmenná šošovka pre high bay radu 006";"228063d4-92d6-11f1-86ce-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Priemyselné LED osvetlenie > High Bay";"Elektroinštalačný materiál > Osvetlenie > Priemyselné LED osvetlenie > High Bay";;;;;;;;;;;
"SOL_PS36";;"Solight predlžovací prívod 15m, 1 zásuvka IP44, 3 x 2.5mm2, kábel guma-neoprén H07RN-F";"228cf194-92d6-11f1-928b-bc24110eff41";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Jednozásuvkové > Jednozásuvkové 230V";"Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica > Jednozásuvkové > Jednozásuvkové 230V";;;;;;;;;;;
"SOL_1V250";;"Solight LED vianočné mestečko s kostolom, 30x19cm, 2x AAA";"2297c34e-92d6-11f1-8eab-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_1V262";;"Solight LED vianočná hviezda stolná, 10x LED, 3x AA";"22a34322-92d6-11f1-a636-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_P112";;"Solight rozbočovač 4 x 16A, biely";"22aeac80-92d6-11f1-b781-bc24110eff41";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";"Elektroinštalačný materiál > Ostatné > 230V > Rozbočky";;;;;;;;;;;
"SOL_1V260";;"Solight LED nástenná dekorácia vianočný stromček, 24x LED, 2x AA";"22b9d63c-92d6-11f1-abb3-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";"Elektroinštalačný materiál > Osvetlenie > Vianocne osvetlenie > Vianočné LED dekorácie";;;;;;;;;;;
"SOL_DSP-DYHD01YGJ-B";;"Solight magnetický držiak na sušič vlasov pre Dyson Supersonic (čierny)";"22db5730-92d6-11f1-bfdb-bc24110eff41";"Zdravie a starostlivosť > Starostlivosť o vlasy > Príslušenstvo k starostlivosť o vlasy";"Zdravie a starostlivosť > Starostlivosť o vlasy > Príslušenstvo k starostlivosť o vlasy";;;;;;;;;;;
"SOL_TE9S-WIFI";;"Solight bezdrôtový senzor k metostaniciam radu TE9xWiFi";"22e6add8-92d6-11f1-85d7-bc24110eff41";"Domáce spotrebiče > Malé spotrebiče > Meteostanice";"Domáce spotrebiče > Malé spotrebiče > Meteostanice";;;;;;;;;;;
"SOL_WO785-1";;"Solight LED solárne svetlo so senzorom, 11W, 1200lm, 3CCT, Li-Ion, čierna";"2309d43e-92d6-11f1-bdbb-bc24110eff41";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Solárne osvetlenie";"Elektroinštalačný materiál > Osvetlenie > LED osvetlenie > Vonkajšie osvetlenie > Solárne osvetlenie";;;;;;;;;;;
