id;parentId;parentUrl;expandInMenu;visible;priority;access;title;linkText;url;topDescription;bottomDescription;metaTitle;metaDescription;
"47775";"39432";"male-spotrebice";"0";"1";"";"1";"Dezinfekčné lampy";"Dezinfekčné lampy";"dezinfekcne-lampy";"";"";"Dezinfekčné lampy | PremiumStore.sk";"Dezinfekčné lampy – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"47826";"39432";"male-spotrebice";"0";"1";"";"1";"Vybavenie domácnosti";"Vybavenie domácnosti";"vybavenie-domacnosti";"";"";"Vybavenie domácnosti | PremiumStore.sk";"Vybavenie domácnosti – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"47958";"39432";"male-spotrebice";"0";"1";"";"1";"Hodiny a budíky";"Hodiny a budíky";"hodiny-a-budiky-3";"";"";"Malé spotrebiče – Hodiny a budíky | PremiumStore.sk";"Malé spotrebiče – Hodiny a budíky v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"48117";"39432";"male-spotrebice";"0";"1";"";"1";"Płyty gazowe";"Płyty gazowe";"plyty-gazowe";"";"";"";"";
"39438";"39435";"priprava-napojov";"0";"1";"";"1";"Rýchlovarné kanvice";"Rýchlovarné kanvice";"rychlovarne-kanvice";"";"";"Príprava nápojov – Rýchlovarné kanvice | PremiumStore.sk";"Príprava nápojov – Rýchlovarné kanvice na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"39726";"39435";"priprava-napojov";"0";"1";"";"1";"Odšťavovače";"Odšťavovače";"odstavovace";"";"";"Odšťavovače | PremiumStore.sk";"Odšťavovače na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"39756";"39435";"priprava-napojov";"0";"1";"";"1";"Príslušenstvo pre filtračné kanvice";"Príslušenstvo pre filtračné kanvice";"prislusenstvo-pre-filtracne-kanvice";"";"";"Príslušenstvo pre filtračné kanvice | PremiumStore.sk";"Príslušenstvo pre filtračné kanvice v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"39780";"39435";"priprava-napojov";"0";"1";"";"1";"Filtračné kanvice";"Filtračné kanvice";"filtracne-kanvice";"";"";"Príprava nápojov – Filtračné kanvice | PremiumStore.sk";"Príprava nápojov – Filtračné kanvice skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"39945";"39435";"priprava-napojov";"0";"1";"";"1";"Výrobníky ľadu";"Výrobníky ľadu";"vyrobniky-ladu";"";"";"Príprava nápojov – Výrobníky ľadu | PremiumStore.sk";"Príprava nápojov – Výrobníky ľadu: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"39948";"39435";"priprava-napojov";"0";"1";"";"1";"Sirupy a fľaše pre výrobníky sódy";"Sirupy a fľaše pre výrobníky sódy";"sirupy-a-flase-pre-vyrobniky-sody";"";"";"Sirupy a fľaše pre výrobníky sódy | PremiumStore.sk";"Sirupy a fľaše pre výrobníky sódy v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"39981";"39435";"priprava-napojov";"0";"1";"";"1";"Výrobníky sódy";"Výrobníky sódy";"vyrobniky-sody";"";"";"Výrobníky sódy | PremiumStore.sk";"Výrobníky sódy – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"40707";"39435";"priprava-napojov";"0";"1";"";"1";"Čajová sitká";"Čajová sitká";"cajova-sitka";"";"";"Čajová sitká | PremiumStore.sk";"Čajová sitká skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"40797";"39435";"priprava-napojov";"0";"1";"";"1";"Lisy na citrusy";"Lisy na citrusy";"lisy-na-citrusy";"";"";"Lisy na citrusy | PremiumStore.sk";"Lisy na citrusy – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"48000";"39441";"auto-moto";"0";"1";"";"1";"Karavany a obytná autá";"Karavany a obytná autá";"karavany-a-obytna-auta";"";"";"";"";
"48018";"39441";"auto-moto";"0";"1";"";"1";"Prenosné lednice";"Prenosné lednice";"prenosne-lednice";"";"";"";"";
"48021";"39441";"auto-moto";"0";"1";"";"1";"Nosiče kol";"Nosiče kol";"nosice-kol";"";"";"";"";
"48066";"39441";"auto-moto";"0";"1";"";"1";"Vysielače do auta";"Vysielače do auta";"vysielace-do-auta-2";"";"";"";"";
"39444";"39441";"auto-moto";"0";"1";"1";"1";"Autorádiá";"Autorádiá";"autoradia";"";"";"Auto-moto – Autorádiá | PremiumStore.sk";"Auto-moto – Autorádiá skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"39969";"39441";"auto-moto";"0";"1";"2";"1";"GPS navigácie";"GPS navigácie";"gps-navigacie";"";"";"GPS navigácie | PremiumStore.sk";"GPS navigácie na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46281";"39441";"auto-moto";"0";"1";"3";"1";"Bezdrôtové adaptéry CarPlay";"Bezdrôtové adaptéry CarPlay";"bezdrotove-adaptery-carplay";"";"";"Bezdrôtové adaptéry CarPlay | PremiumStore.sk";"Bezdrôtové adaptéry CarPlay: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"43725";"39441";"auto-moto";"0";"1";"4";"1";"Nosiče bicyklov";"Nosiče bicyklov";"nosice-bicyklov";"";"";"Nosiče bicyklov | PremiumStore.sk";"Nosiče bicyklov na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"40713";"39441";"auto-moto";"0";"1";"5";"1";"Elektrovozidlá";"Elektrovozidlá";"elektrovozidla";"";"";"Elektrovozidlá | PremiumStore.sk";"Elektrovozidlá skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"40905";"39441";"auto-moto";"0";"1";"6";"1";"Vybavenie auta";"Vybavenie autá";"vybavenie-auta";"";"";"Vybavenie autá | PremiumStore.sk";"Vybavenie autá skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"40941";"39441";"auto-moto";"0";"1";"7";"1";"Bezpečnosť";"Bezpečnosť";"bezpecnost";"";"";"Bezpečnosť | PremiumStore.sk";"Bezpečnosť v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"40980";"39441";"auto-moto";"0";"1";"8";"1";"Garáž, Dielňa, Servis";"Garáž, Dielňa, Servis";"garaz--dielna--servis";"";"";"Garáž, Dielňa, Servis | PremiumStore.sk";"Garáž, Dielňa, Servis skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"41163";"39441";"auto-moto";"0";"1";"9";"1";"Karavany a obytné autá";"Karavany a obytná autá";"karavany-a-obytne-auta";"";"";"Karavany a obytná autá | PremiumStore.sk";"Karavany a obytná autá skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"41247";"39441";"auto-moto";"0";"1";"10";"1";"Audio, Hi-Fi";"Audio, Hi-Fi";"audio--hi-fi";"";"";"Audio, Hi-Fi | PremiumStore.sk";"Audio, Hi-Fi: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"41307";"39441";"auto-moto";"0";"1";"11";"1";"Elektromobilita";"Elektromobilita";"elektromobilita";"";"";"Elektromobilita | PremiumStore.sk";"Elektromobilita v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"41715";"39441";"auto-moto";"0";"1";"12";"1";"Nabíjanie";"Nabíjanie";"nabijanie";"";"";"Nabíjanie | PremiumStore.sk";"Nabíjanie – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"41877";"39441";"auto-moto";"0";"1";"13";"1";"Autokozmetika, Chémia";"Autokozmetika, Chémia";"autokozmetika--chemia";"";"";"Autokozmetika, Chémia | PremiumStore.sk";"Autokozmetika, Chémia: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"41949";"39441";"auto-moto";"0";"1";"14";"1";"Kolesá";"Kolesá";"kolesa";"";"";"Kolesá | PremiumStore.sk";"Kolesá: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"42834";"39441";"auto-moto";"0";"1";"15";"1";"Prenosné chladničky";"Prenosné lednice";"prenosne-chladnicky";"";"";"Prenosné lednice | PremiumStore.sk";"Prenosné lednice – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"45777";"39441";"auto-moto";"0";"1";"16";"1";"Držiaky telefónov";"Držiaky telefónov";"drziaky-telefonov";"";"";"Auto-moto – Držiaky telefónov | PremiumStore.sk";"Auto-moto – Držiaky telefónov na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"45918";"39441";"auto-moto";"0";"1";"17";"1";"Mini kompresory";"Mini kompresory";"mini-kompresory";"";"";"Mini kompresory | PremiumStore.sk";"Mini kompresory: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"46062";"39441";"auto-moto";"0";"1";"18";"1";"Ostatné";"Ostatné";"ostatne-17";"";"";"Auto-moto – Ostatné | PremiumStore.sk";"Auto-moto – Ostatné – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46197";"39441";"auto-moto";"0";"1";"19";"1";"Štartovacie káble";"Štartovacie káble";"startovacie-kable-2";"";"";"Auto-moto – Štartovacie káble | PremiumStore.sk";"Auto-moto – Štartovacie káble v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"46233";"39441";"auto-moto";"0";"1";"20";"1";"Videorekordéry";"Videorekordéry";"videorekordery";"";"";"Auto-moto – Videorekordéry | PremiumStore.sk";"Auto-moto – Videorekordéry na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46530";"39441";"auto-moto";"0";"1";"21";"1";"Diagnostické nástroje";"Diagnostické nástroje";"diagnosticke-nastroje";"";"";"Diagnostické nástroje | PremiumStore.sk";"Diagnostické nástroje na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"46548";"39441";"auto-moto";"0";"1";"22";"1";"Káble a nabíjačky pre elektromobily";"Káble a nabíjačky pre elektromobily";"kable-a-nabijacky-pre-elektromobily";"";"";"Káble a nabíjačky pre elektromobily | PremiumStore.sk";"Káble a nabíjačky pre elektromobily v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"46596";"39441";"auto-moto";"0";"1";"23";"1";"Nabíjačky do auta";"Nabíjačky do auta";"nabijacky-do-auta-2";"";"";"Auto-moto – Nabíjačky do auta | PremiumStore.sk";"Auto-moto – Nabíjačky do auta – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46677";"39441";"auto-moto";"0";"1";"24";"1";"Umývanie a čistenie";"Umývanie a čistenie";"umyvanie-a-cistenie";"";"";"Umývanie a čistenie | PremiumStore.sk";"Umývanie a čistenie skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46815";"39441";"auto-moto";"0";"1";"25";"1";"Monitory automobilov";"Monitory automobilov";"monitory-automobilov";"";"";"Monitory automobilov | PremiumStore.sk";"Monitory automobilov skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"47736";"39441";"auto-moto";"0";"1";"26";"1";"Autopríslušenstvo";"Autopríslušenstvo";"autoprislusenstvo";"";"";"Autopríslušenstvo | PremiumStore.sk";"Autopríslušenstvo na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"39447";"39444";"autoradia";"0";"1";"";"1";"Autorádiá s USB";"Autorádiá s USB";"autoradia-s-usb";"";"";"Autorádiá s USB | PremiumStore.sk";"Autorádiá s USB v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"40023";"39444";"autoradia";"0";"1";"";"1";"Autorádiá s CD";"Autorádiá s CD";"autoradia-s-cd";"";"";"Autorádiá s CD | PremiumStore.sk";"Autorádiá s CD v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"40086";"39444";"autoradia";"0";"1";"";"1";"Subwoofery do autá";"Subwoofery do autá";"subwoofery-do-auta";"";"";"Subwoofery do autá | PremiumStore.sk";"Subwoofery do autá: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"40140";"39444";"autoradia";"0";"1";"";"1";"Reproduktory do autá";"Reproduktory do autá";"reproduktory-do-auta";"";"";"Autorádiá – Reproduktory do autá | PremiumStore.sk";"Autorádiá – Reproduktory do autá na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"40755";"39444";"autoradia";"0";"1";"";"1";"Príslušenstvo do autá";"Príslušenstvo do autá";"prislusenstvo-do-auta";"";"";"Príslušenstvo do autá | PremiumStore.sk";"Príslušenstvo do autá na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"40902";"39444";"autoradia";"0";"1";"";"1";"Autorádiá s DVD";"Autorádiá s DVD";"autoradia-s-dvd";"";"";"Autorádiá s DVD | PremiumStore.sk";"Autorádiá s DVD v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"39453";"39450";"reproduktory";"0";"1";"";"1";"Subwoofery";"Subwoofery";"subwoofery";"";"";"Reproduktory – Subwoofery | PremiumStore.sk";"Reproduktory – Subwoofery – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"39504";"39450";"reproduktory";"0";"1";"";"1";"Drátové reproduktory";"Drátové reproduktory";"dratove-reproduktory";"";"";"Drátové reproduktory | PremiumStore.sk";"Drátové reproduktory na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"40017";"39450";"reproduktory";"0";"1";"";"1";"Párty reproduktory";"Párty reproduktory";"party-reproduktory";"";"";"Párty reproduktory | PremiumStore.sk";"Párty reproduktory – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"40020";"39450";"reproduktory";"0";"1";"";"1";"Bezdrátové reproduktory";"Bezdrátové reproduktory";"bezdratove-reproduktory";"";"";"Bezdrátové reproduktory | PremiumStore.sk";"Bezdrátové reproduktory – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"40737";"39450";"reproduktory";"0";"1";"";"1";"Reprosoustavy";"Reprosoustavy";"reprosoustavy";"";"";"Reprosoustavy | PremiumStore.sk";"Reprosoustavy – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"39459";"39456";"hifi-komponenty";"0";"1";"";"1";"Zosilňovače";"Zosilňovače";"zosilnovace";"";"";"HiFi komponenty – Zosilňovače | PremiumStore.sk";"HiFi komponenty – Zosilňovače – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"39531";"39456";"hifi-komponenty";"0";"1";"";"1";"Príslušenstvo k HiFi";"Príslušenstvo k HiFi";"prislusenstvo-k-hifi";"";"";"Príslušenstvo k HiFi | PremiumStore.sk";"Príslušenstvo k HiFi – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"39534";"39456";"hifi-komponenty";"0";"1";"";"1";"AV receivery";"AV receivery";"av-receivery";"";"";"AV receivery | PremiumStore.sk";"AV receivery – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"39921";"39456";"hifi-komponenty";"0";"1";"";"1";"Gramofóny";"Gramofóny";"gramofony";"";"";"HiFi komponenty – Gramofóny | PremiumStore.sk";"HiFi komponenty – Gramofóny v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"40620";"39456";"hifi-komponenty";"0";"1";"";"1";"CD prehrávače";"CD prehrávače";"cd-prehravace";"";"";"CD prehrávače | PremiumStore.sk";"CD prehrávače skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"48132";"39456";"hifi-komponenty";"0";"1";"";"1";"Tunery a sieťové prehrávače";"Tunery a sieťové prehrávače";"tunery-a-sietove-prehravace";"";"";"";"";
"40869";"39465";"radiomagnetofony";"0";"1";"";"1";"Radiomagnetofóny s CD";"Radiomagnetofóny s CD";"radiomagnetofony-s-cd";"";"";"Radiomagnetofóny s CD | PremiumStore.sk";"Radiomagnetofóny s CD – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"39471";"39468";"pocitace-a-prislusenstvo";"0";"1";"";"1";"Pamäťové médiá";"Pamäťové médiá";"pamatove-media";"";"";"Pamäťové médiá | PremiumStore.sk";"Pamäťové médiá v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"39477";"39468";"pocitace-a-prislusenstvo";"0";"1";"";"1";"Sieťové prvky";"Sieťové prvky";"sietove-prvky";"";"";"Sieťové prvky | PremiumStore.sk";"Sieťové prvky – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"39507";"39468";"pocitace-a-prislusenstvo";"0";"1";"";"1";"Tlačiarne a skenery";"Tlačiarne a skenery";"tlaciarne-a-skenery";"";"";"Tlačiarne a skenery | PremiumStore.sk";"Tlačiarne a skenery skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"39555";"39468";"pocitace-a-prislusenstvo";"0";"1";"";"1";"PC periférie";"PC periférie";"pc-periferie";"";"";"PC periférie | PremiumStore.sk";"PC periférie – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"39714";"39468";"pocitace-a-prislusenstvo";"0";"1";"";"1";"Skartovačky a laminovačky";"Skartovačky a laminovačky";"skartovacky-a-laminovacky";"";"";"Skartovačky a laminovačky | PremiumStore.sk";"Skartovačky a laminovačky – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"40047";"39468";"pocitace-a-prislusenstvo";"0";"1";"";"1";"Herné zariadenia";"Herné zariadenia";"herne-zariadenia";"";"";"Herné zariadenia | PremiumStore.sk";"Herné zariadenia – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"40320";"39468";"pocitace-a-prislusenstvo";"0";"1";"";"1";"Pamäte RAM";"Pamäte RAM";"pamate-ram";"";"";"Pamäte RAM | PremiumStore.sk";"Pamäte RAM v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
