id;parentId;parentUrl;expandInMenu;visible;priority;access;title;linkText;url;topDescription;bottomDescription;metaTitle;metaDescription;
"46548";"39441";"auto-moto";"0";"1";"22";"1";"Káble a nabíjačky pre elektromobily";"Káble a nabíjačky pre elektromobily";"kable-a-nabijacky-pre-elektromobily";"";"";"Káble a nabíjačky pre elektromobily | PremiumStore.sk";"Káble a nabíjačky pre elektromobily v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"46596";"39441";"auto-moto";"0";"1";"23";"1";"Nabíjačky do auta";"Nabíjačky do auta";"nabijacky-do-auta-2";"";"";"Auto-moto – Nabíjačky do auta | PremiumStore.sk";"Auto-moto – Nabíjačky do auta – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"46677";"39441";"auto-moto";"0";"1";"24";"1";"Umývanie a čistenie";"Umývanie a čistenie";"umyvanie-a-cistenie";"";"";"Umývanie a čistenie | PremiumStore.sk";"Umývanie a čistenie skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"46815";"39441";"auto-moto";"0";"1";"25";"1";"Monitory automobilov";"Monitory automobilov";"monitory-automobilov";"";"";"Monitory automobilov | PremiumStore.sk";"Monitory automobilov skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"47736";"39441";"auto-moto";"0";"1";"26";"1";"Autopríslušenstvo";"Autopríslušenstvo";"autoprislusenstvo";"";"";"Autopríslušenstvo | PremiumStore.sk";"Autopríslušenstvo na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"39447";"39444";"autoradia";"0";"1";"";"1";"Autorádiá s USB";"Autorádiá s USB";"autoradia-s-usb";"";"";"Autorádiá s USB | PremiumStore.sk";"Autorádiá s USB v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"40023";"39444";"autoradia";"0";"1";"";"1";"Autorádiá s CD";"Autorádiá s CD";"autoradia-s-cd";"";"";"Autorádiá s CD | PremiumStore.sk";"Autorádiá s CD v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"40086";"39444";"autoradia";"0";"0";"";"1";"Subwoofery do autá";"Subwoofery do autá";"subwoofery-do-auta";"";"";"Subwoofery do autá | PremiumStore.sk";"Subwoofery do autá: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"40140";"39444";"autoradia";"0";"1";"";"1";"Reproduktory do autá";"Reproduktory do autá";"reproduktory-do-auta";"";"";"Autorádiá – Reproduktory do autá | PremiumStore.sk";"Autorádiá – Reproduktory do autá na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"40755";"39444";"autoradia";"0";"1";"";"1";"Príslušenstvo do autá";"Príslušenstvo do autá";"prislusenstvo-do-auta";"";"";"Príslušenstvo do autá | PremiumStore.sk";"Príslušenstvo do autá na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"40902";"39444";"autoradia";"0";"1";"";"1";"Autorádiá s DVD";"Autorádiá s DVD";"autoradia-s-dvd";"";"";"Autorádiá s DVD | PremiumStore.sk";"Autorádiá s DVD v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"39486";"39483";"prislusenstvo-k-malym-spotrebicom";"0";"1";"";"1";"Vrecká do vysávačov";"Vrecká do vysávačov";"vrecka-do-vysavacov";"";"";"Vrecká do vysávačov | PremiumStore.sk";"Vrecká do vysávačov: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"39513";"39483";"prislusenstvo-k-malym-spotrebicom";"0";"1";"";"1";"Príslušenstvo k vysávačom";"Príslušenstvo k vysávačom";"prislusenstvo-k-vysavacom";"";"";"Príslušenstvo k vysávačom | PremiumStore.sk";"Príslušenstvo k vysávačom skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"39609";"39483";"prislusenstvo-k-malym-spotrebicom";"0";"1";"";"1";"Príslušenstvo ku kávovarom";"Príslušenstvo ku kávovarom";"prislusenstvo-ku-kavovarom";"";"";"Príslušenstvo ku kávovarom | PremiumStore.sk";"Príslušenstvo ku kávovarom v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"39618";"39483";"prislusenstvo-k-malym-spotrebicom";"0";"1";"";"1";"Filtre do vysávačov";"Filtre do vysávačov";"filtre-do-vysavacov";"";"";"Filtre do vysávačov | PremiumStore.sk";"Filtre do vysávačov na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"39732";"39483";"prislusenstvo-k-malym-spotrebicom";"0";"1";"";"1";"Príslušenstvo k žehlenie";"Príslušenstvo k žehlenie";"prislusenstvo-k-zehlenie";"";"";"Príslušenstvo k žehlenie | PremiumStore.sk";"Príslušenstvo k žehlenie na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"39786";"39483";"prislusenstvo-k-malym-spotrebicom";"0";"1";"";"1";"Príslušenstvo ku grilom";"Príslušenstvo ku grilom";"prislusenstvo-ku-grilom";"";"";"Príslušenstvo ku grilom | PremiumStore.sk";"Príslušenstvo ku grilom – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"39831";"39483";"prislusenstvo-k-malym-spotrebicom";"0";"1";"";"1";"Príslušenstvo ku kuchynským robotom";"Príslušenstvo ku kuchynským robotom";"prislusenstvo-ku-kuchynskym-robotom";"";"";"Príslušenstvo ku kuchynským robotom | PremiumStore.sk";"Príslušenstvo ku kuchynským robotom – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"39870";"39483";"prislusenstvo-k-malym-spotrebicom";"0";"1";"";"1";"Vône do vysávače";"Vône do vysávače";"vone-do-vysavace";"";"";"Vône do vysávače | PremiumStore.sk";"Vône do vysávače v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"40875";"39483";"prislusenstvo-k-malym-spotrebicom";"0";"1";"";"1";"Príslušenstvo ku vzduchotechnike";"Príslušenstvo ku vzduchotechnike";"prislusenstvo-ku-vzduchotechnike";"";"";"Príslušenstvo ku vzduchotechnike | PremiumStore.sk";"Príslušenstvo ku vzduchotechnike skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"39492";"39489";"kavovary-a-espressa";"0";"1";"";"1";"Kávové kapsle";"Kávové kapsle";"kavove-kapsle";"";"";"Kávové kapsle | PremiumStore.sk";"Kávové kapsle: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"39675";"39489";"kavovary-a-espressa";"0";"1";"";"1";"Mlynčeky na kávu";"Mlynčeky na kávu";"mlynceky-na-kavu";"";"";"Mlynčeky na kávu | PremiumStore.sk";"Mlynčeky na kávu – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"39729";"39489";"kavovary-a-espressa";"0";"1";"";"1";"Automatická espressá";"Automatická espressá";"automaticka-espressa";"";"";"Automatická espressá | PremiumStore.sk";"Automatická espressá: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"39816";"39489";"kavovary-a-espressa";"0";"1";"";"1";"Prekvapkávače";"Prekvapkávače";"prekvapkavace";"";"";"Prekvapkávače | PremiumStore.sk";"Prekvapkávače v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"39903";"39489";"kavovary-a-espressa";"0";"1";"";"1";"Kávovary na kapsle";"Kávovary na kapsle";"kavovary-na-kapsle";"";"";"Kávovary na kapsle | PremiumStore.sk";"Kávovary na kapsle – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"39918";"39489";"kavovary-a-espressa";"0";"1";"";"1";"Napěňovače mlieka";"Napěňovače mlieka";"napenovace-mlieka";"";"";"Napěňovače mlieka | PremiumStore.sk";"Napěňovače mlieka skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"39951";"39489";"kavovary-a-espressa";"0";"1";"";"1";"Káva";"Káva";"kava";"";"";"Káva | PremiumStore.sk";"Káva: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"40167";"39489";"kavovary-a-espressa";"0";"1";"";"1";"Pákové kávovary";"Pákové kávovary";"pakove-kavovary";"";"";"Pákové kávovary | PremiumStore.sk";"Pákové kávovary skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"40221";"39489";"kavovary-a-espressa";"0";"1";"";"1";"Moka kanvice a frenchpressy";"Moka kanvice a frenchpressy";"moka-kanvice-a-frenchpressy";"";"";"Moka kanvice a frenchpressy | PremiumStore.sk";"Moka kanvice a frenchpressy: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"39498";"39495";"sendvicovace--hriankovace--vaflovace";"0";"1";"";"1";"Hriankovače";"Hriankovače";"hriankovace";"";"";"Sendvičovače, hriankovače, vaflovače – Hriankovače | PremiumStore.sk";"Sendvičovače, hriankovače, vaflovače – Hriankovače – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"39501";"39495";"sendvicovace--hriankovace--vaflovace";"0";"1";"";"1";"Sendvičovače";"Sendvičovače";"sendvicovace";"";"";"Sendvičovače, hriankovače, vaflovače – Sendvičovače | PremiumStore.sk";"Sendvičovače, hriankovače, vaflovače – Sendvičovače: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"39627";"39495";"sendvicovace--hriankovace--vaflovace";"0";"1";"";"1";"Vaflovače";"Vaflovače";"vaflovace";"";"";"Sendvičovače, hriankovače, vaflovače – Vaflovače | PremiumStore.sk";"Sendvičovače, hriankovače, vaflovače – Vaflovače – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"39549";"39546";"vstavane-spotrebice";"0";"1";"";"1";"Varné dosky";"Varné dosky";"varne-dosky";"";"";"Varné dosky | PremiumStore.sk";"Varné dosky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"39621";"39546";"vstavane-spotrebice";"0";"1";"";"1";"Digestory";"Digestory";"digestory";"";"";"Digestory | PremiumStore.sk";"Digestory – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"39972";"39546";"vstavane-spotrebice";"0";"1";"";"1";"Vstavané umývačky riadu";"Vstavané umývačky riadu";"vstavane-umyvacky-riadu";"";"";"Vstavané umývačky riadu | PremiumStore.sk";"Vstavané umývačky riadu skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"39990";"39546";"vstavane-spotrebice";"0";"1";"";"1";"Vstavané rúry";"Vstavané rúry";"vstavane-rury";"";"";"Vstavané rúry | PremiumStore.sk";"Vstavané rúry v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"40059";"39546";"vstavane-spotrebice";"0";"1";"";"1";"Vstavané mikrovlnné rúry";"Vstavané mikrovlnné rúry";"vstavane-mikrovlnne-rury";"";"";"Vstavané mikrovlnné rúry | PremiumStore.sk";"Vstavané mikrovlnné rúry na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"40644";"39546";"vstavane-spotrebice";"0";"1";"";"1";"Vstavané chladenie";"Vstavané chladenie";"vstavane-chladenie";"";"";"Vstavané chladenie | PremiumStore.sk";"Vstavané chladenie na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"39552";"39549";"varne-dosky";"0";"1";"";"1";"Sklokeramické varné dosky";"Sklokeramické varné dosky";"sklokeramicke-varne-dosky";"";"";"Sklokeramické varné dosky | PremiumStore.sk";"Sklokeramické varné dosky: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"39615";"39549";"varne-dosky";"0";"1";"";"1";"Plynové varné dosky";"Plynové varné dosky";"plynove-varne-dosky";"";"";"Plynové varné dosky | PremiumStore.sk";"Plynové varné dosky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"39894";"39549";"varne-dosky";"0";"1";"";"1";"Indukčné varné dosky";"Indukčné varné dosky";"indukcne-varne-dosky";"";"";"Indukčné varné dosky | PremiumStore.sk";"Indukčné varné dosky na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"40851";"39549";"varne-dosky";"0";"1";"";"1";"Elektrické varné dosky";"Elektrické varné dosky";"elektricke-varne-dosky";"";"";"Elektrické varné dosky | PremiumStore.sk";"Elektrické varné dosky – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"39570";"39567";"fritezy-a-hrnce";"0";"1";"";"1";"Elektrické panvice";"Elektrické panvice";"elektricke-panvice";"";"";"Fritézy a hrnce – Elektrické panvice | PremiumStore.sk";"Fritézy a hrnce – Elektrické panvice skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"39573";"39567";"fritezy-a-hrnce";"0";"1";"";"1";"Multifunkčné hrnce";"Multifunkčné hrnce";"multifunkcne-hrnce";"";"";"Multifunkčné hrnce | PremiumStore.sk";"Multifunkčné hrnce – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"39657";"39567";"fritezy-a-hrnce";"0";"1";"";"1";"Zaváracie hrnce";"Zaváracie hrnce";"zavaracie-hrnce";"";"";"Zaváracie hrnce | PremiumStore.sk";"Zaváracie hrnce: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"39672";"39567";"fritezy-a-hrnce";"0";"1";"";"1";"Fritézy";"Fritézy";"fritezy";"";"";"Fritézy a hrnce – Fritézy | PremiumStore.sk";"Fritézy a hrnce – Fritézy skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"39813";"39567";"fritezy-a-hrnce";"0";"1";"";"1";"Parné hrnce";"Parné hrnce";"parne-hrnce";"";"";"Parné hrnce | PremiumStore.sk";"Parné hrnce v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"39984";"39567";"fritezy-a-hrnce";"0";"1";"";"1";"Ryžovary";"Ryžovary";"ryzovary";"";"";"Ryžovary | PremiumStore.sk";"Ryžovary skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"40044";"39567";"fritezy-a-hrnce";"0";"1";"";"1";"Polievkovary";"Polievkovary";"polievkovary";"";"";"Polievkovary | PremiumStore.sk";"Polievkovary: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"40062";"39567";"fritezy-a-hrnce";"0";"1";"";"1";"Variče vajec";"Variče vajec";"varice-vajec";"";"";"Variče vajec | PremiumStore.sk";"Variče vajec – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"40467";"39567";"fritezy-a-hrnce";"0";"1";"";"1";"Sous-Vide";"Sous-Vide";"sous-vide";"";"";"Sous-Vide | PremiumStore.sk";"Sous-Vide: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"40500";"39567";"fritezy-a-hrnce";"0";"1";"";"1";"Pomalé hrnce";"Pomalé hrnce";"pomale-hrnce";"";"";"Pomalé hrnce | PremiumStore.sk";"Pomalé hrnce skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"39579";"39576";"vakuovacky-a-zvaracky-folii";"0";"1";"";"1";"Vákuovačky a zváračky";"Vákuovačky a zváračky";"vakuovacky-a-zvaracky";"";"";"Vákuovačky a zváračky | PremiumStore.sk";"Vákuovačky a zváračky: široký sortiment a rýchle dodanie. Nájdite si ten pravý produkt na PremiumStore.sk.";
"40287";"39576";"vakuovacky-a-zvaracky-folii";"0";"1";"";"1";"Príslušenstvo pre vákuovačky a zváračky";"Príslušenstvo pre vákuovačky a zváračky";"prislusenstvo-pre-vakuovacky-a-zvaracky";"";"";"Príslušenstvo pre vákuovačky a zváračky | PremiumStore.sk";"Príslušenstvo pre vákuovačky a zváračky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"39585";"39582";"zdravie-a-starostlivost";"0";"1";"";"1";"Starostlivosť o zuby";"Starostlivosť o zuby";"starostlivost-o-zuby";"";"";"Starostlivosť o zuby | PremiumStore.sk";"Starostlivosť o zuby skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"39591";"39582";"zdravie-a-starostlivost";"0";"1";"";"1";"Starostlivosť o vlasy";"Starostlivosť o vlasy";"starostlivost-o-vlasy";"";"";"Starostlivosť o vlasy | PremiumStore.sk";"Starostlivosť o vlasy na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"39660";"39582";"zdravie-a-starostlivost";"0";"1";"";"1";"Holiace strojčeky";"Holiace strojčeky";"holiace-strojceky";"";"";"Zdravie a starostlivosť – Holiace strojčeky | PremiumStore.sk";"Zdravie a starostlivosť – Holiace strojčeky skladom na PremiumStore.sk. Porovnajte parametre aj ceny a vyberte si presne to, čo potrebujete.";
"39810";"39582";"zdravie-a-starostlivost";"0";"1";"";"1";"Elektrické deky";"Elektrické deky";"elektricke-deky";"";"";"Elektrické deky | PremiumStore.sk";"Elektrické deky – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"39924";"39582";"zdravie-a-starostlivost";"0";"1";"";"1";"Starostlivosť o zdravie";"Starostlivosť o zdravie";"starostlivost-o-zdravie";"";"";"Starostlivosť o zdravie | PremiumStore.sk";"Starostlivosť o zdravie – nakupujte výhodne na PremiumStore.sk. Overené produkty a jasný popis parametrov.";
"39996";"39582";"zdravie-a-starostlivost";"0";"1";"";"1";"Elektrické manikúry a pedikúry";"Elektrické manikúry a pedikúry";"elektricke-manikury-a-pedikury";"";"";"Elektrické manikúry a pedikúry | PremiumStore.sk";"Elektrické manikúry a pedikúry v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"40281";"39582";"zdravie-a-starostlivost";"0";"1";"";"1";"Stop koronavírusu";"Stop koronavírusu";"stop-koronavirusu";"";"";"Stop koronavírusu | PremiumStore.sk";"Stop koronavírusu v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
"40308";"39582";"zdravie-a-starostlivost";"0";"1";"";"1";"Osobné váhy";"Osobné váhy";"osobne-vahy";"";"";"Zdravie a starostlivosť – Osobné váhy | PremiumStore.sk";"Zdravie a starostlivosť – Osobné váhy – veľký výber skladom, rýchle dodanie a výhodné ceny na PremiumStore.sk.";
"40371";"39582";"zdravie-a-starostlivost";"0";"1";"";"1";"Parfumy a kozmetika";"Parfumy a kozmetika";"parfumy-a-kozmetika";"";"";"Parfumy a kozmetika | PremiumStore.sk";"Parfumy a kozmetika na PremiumStore.sk – overené produkty, výhodné ceny a odborné poradenstvo pri výbere.";
"40452";"39582";"zdravie-a-starostlivost";"0";"1";"";"1";"Čistenie pleti";"Čistenie pleti";"cistenie-pleti";"";"";"Čistenie pleti | PremiumStore.sk";"Čistenie pleti v ponuke PremiumStore.sk. Prehľadné parametre, rýchle dodanie po celom Slovensku.";
