ean;stara_url;stary_nazov;novy_dodavatel;novy_nazov;nova_url;stav
N9361;https://premiumstore.sk/nabijecka-baterii-emos-bcn-60u#68581;Nabíječka baterií EMOS BCN-60U;;;;VYRADENY_Z_PONUKY
E0129;https://premiumstore.sk/digitalni-bezdratovy-teplomer-emos-e0129#68579;Digitální bezdrátový teploměr EMOS E0129;;;;VYRADENY_Z_PONUKY
ZS2832;https://premiumstore.sk/led-reflektor-emos-acco-zs2832-nabijeci-prenosny-30-w-studena-bila#68578;LED reflektor EMOS ACCO ZS2832 nabíjecí přenosný, 30 W studená bílá;;;;VYRADENY_Z_PONUKY
ZS2822;https://premiumstore.sk/led-reflektor-emos-acco-zs2822-nabijeci-prenosny-20-w-studena-bila#68577;LED reflektor EMOS ACCO ZS2822 nabíjecí přenosný, 20 W studená bílá;;;;VYRADENY_Z_PONUKY
ZS2812;https://premiumstore.sk/led-reflektor-emos-acco-zs2812-nabijeci-prenosny-10-w-studena-bila#68576;LED reflektor EMOS ACCO ZS2812 nabíjecí přenosný, 10 W studená bílá;;;;VYRADENY_Z_PONUKY
5999883027202;https://premiumstore.sk/amiko-impulse-3-set-top-box-dvb-t2-c-h-265-hevc#68573;AMIKO IMPULSE 3 - set-top box DVB-T2/C (H.265/HEVC);atos;AMIKO IMPULSE 3 - set-top box DVB-T2/C (H.265/HEVC);https://www.premiumstore.sk/amiko-impulse-3-set-top-box-dvb-t2-c--h-265-hevc-/;OK
TS4-AO-700W;https://premiumstore.sk/optimizer-tigo-ts4-a-o-max-700-wp#68559;Optimizér Tigo TS4-A-O max. 700 Wp;;;;VYRADENY_Z_PONUKY
P8507;https://premiumstore.sk/led-rucni-svitilna-gp-discovery-c31x-100-lm#68557;LED ruční svítilna GP Discovery C31X, 100 lm;;;;VYRADENY_Z_PONUKY
P8583;https://premiumstore.sk/celovka-gp-discovery-ch43-2-smd-led-led-150-lm#68553;Čelovka GP Discovery CH43, 2× SMD LED + LED, 150 lm;;;;VYRADENY_Z_PONUKY
P8582;https://premiumstore.sk/celovka-gp-discovery-ch42-2-smd-led-100-lm#68552;Čelovka GP Discovery CH42, 2× SMD LED, 100 lm;;;;VYRADENY_Z_PONUKY
P5660FR;https://premiumstore.sk/termostat-emos-p5660fr-do-zasuvky-s-funkci-digitalniho-casovace-2v1#68548;Termostat EMOS P5660FR do zásuvky s funkcí digitálního časovače 2v1;;;;VYRADENY_Z_PONUKY
8596425156474;https://premiumstore.sk/solarni-regulator-pwm-yjss30-12-24v-30a-usb-pro-pb-baterie#68543;Fve Solární regulátor PWM YJSS30 12-24V/30A+USB pro Pb baterie;atos;Solární regulátor PWM YJSS30 12-24V/30A+USB pro Pb baterie;https://www.premiumstore.sk/solarni-regulator-pwm-yjss30-12-24v-30a-usb-pro-pb-baterie/;OK
B15771;https://premiumstore.sk/lithiova-knoflikova-baterie-gp-cr2477#68537;Lithiová knoflíková baterie GP CR2477;;;;VYRADENY_Z_PONUKY
P5805;https://premiumstore.sk/meric-spotreby-elektricke-energie-emos-p5805#68535;Měřič spotřeby elektrické energie EMOS P5805;;;;VYRADENY_Z_PONUKY
B15451;https://premiumstore.sk/lithiova-knoflikova-baterie-gp-cr2320#68534;Lithiová knoflíková baterie GP CR2320;;;;VYRADENY_Z_PONUKY
P8584;https://premiumstore.sk/celovka-gp-discovery-ch44-2-smd-led-300-lm#68533;Čelovka GP Discovery CH44, 2× SMD LED, 300 lm;;;;VYRADENY_Z_PONUKY
P0415R;https://premiumstore.sk/prodluzovaci-kabel-emos-p0415r-5-m-4-zasuvky-bily-pvc-1-5-mm2#68532;Prodlužovací kabel EMOS P0415R / 5 m / 4 zásuvky / bílý / PVC / 1,5 mm2;;;;VYRADENY_Z_PONUKY
P0110R;https://premiumstore.sk/prodluzovaci-kabel-spojka-emos-p0110r-10m-bily#68531;Prodlužovací kabel - spojka EMOS P0110R, 10m, bílý;;;;VYRADENY_Z_PONUKY
P0117R;https://premiumstore.sk/prodluzovaci-kabel-emos-p0117r-spojka-7m-bily-pvc-1-5-mm2#68530;Prodlužovací kabel EMOS P0117R spojka 7m, bílý / PVC / 1,5 mm2;;;;VYRADENY_Z_PONUKY
P0615R;https://premiumstore.sk/prodluzovaci-kabel-emos-p0615r-5-m-6-zasuvek-bily-pvc-1-5-mm2#68529;Prodlužovací kabel EMOS P0615R / 5 m / 6 zásuvek / bílý / PVC / 1,5 mm2;;;;VYRADENY_Z_PONUKY
P0613R;https://premiumstore.sk/prodluzovaci-kabel-emos-p0613r-3-m-6-zasuvek-bily-pvc-1-5-mm2#68528;Prodlužovací kabel EMOS P0613R / 3 m / 6 zásuvek / bílý / PVC / 1,5 mm2;;;;VYRADENY_Z_PONUKY
P1517R;https://premiumstore.sk/prodluzovaci-kabel-emos-p1517r-s-vypinacem-5-zasuvek-7m-bily#68527;Prodlužovací kabel EMOS P1517R s vypínačem 5 zásuvek, 7m, bílý;;;;VYRADENY_Z_PONUKY
P0517R;https://premiumstore.sk/prodluzovaci-kabel-emos-p0517r-7-m-5-zasuvek-bily-pvc-1-5-mm2#68526;Prodlužovací kabel EMOS P0517R / 7 m / 5 zásuvek / bílý / PVC / 1,5 mm2;;;;VYRADENY_Z_PONUKY
P1410R;https://premiumstore.sk/prodluzovaci-kabel-emos-p1410r-s-vypinacem-4-zasuvky-10m-bily#68525;Prodlužovací kabel EMOS P1410R s vypínačem, 4 zásuvky, 10m, bílý;;;;VYRADENY_Z_PONUKY
P1417R;https://premiumstore.sk/prodluzovaci-kabel-emos-p1417r-s-vypinacem-4-zasuvky-7m-bily#68524;Prodlužovací kabel EMOS P1417R s vypínačem, 4 zásuvky, 7m, bílý;;;;VYRADENY_Z_PONUKY
P1415R;https://premiumstore.sk/prodluzovaci-kabel-emos-p1415r-5-m-4-zasuvky-s-vypinacem-bily-pvc-1-5-mm2#68523;Prodlužovací kabel EMOS P1415R / 5 m / 4 zásuvky / s vypínačem / bílý / PVC / 1,5 mm2;;;;VYRADENY_Z_PONUKY
P1413R;https://premiumstore.sk/prodluzovaci-kabel-emos-p1413r-s-vypinacem-4-zasuvky-3m-bily#68522;Prodlužovací kabel EMOS P1413R s vypínačem, 4 zásuvky, 3m, bílý;;;;VYRADENY_Z_PONUKY
P0410R;https://premiumstore.sk/prodluzovaci-kabel-emos-p0410r-10-m-4-zasuvky-bily-pvc-1-5-mm2#68521;Prodlužovací kabel EMOS P0410R / 10 m / 4 zásuvky / bílý / PVC / 1,5 mm2;;;;VYRADENY_Z_PONUKY
P0417R;https://premiumstore.sk/prodluzovaci-kabel-emos-p0417r-7-m-4-zasuvky-bily-pvc-1-5-mm2#68520;Prodlužovací kabel EMOS P0417R / 7 m / 4 zásuvky / bílý / PVC / 1,5 mm2;;;;VYRADENY_Z_PONUKY
P0413R;https://premiumstore.sk/prodluzovaci-kabel-emos-p0413r-3-m-4-zasuvky-bily-pvc-1-5-mm2#68519;Prodlužovací kabel EMOS P0413R / 3 m / 4 zásuvky / bílý / PVC / 1,5 mm2;;;;VYRADENY_Z_PONUKY
P1317R;https://premiumstore.sk/prodluzovaci-kabel-emos-p1317r-s-vypinacem-3-zasuvky-7m-bily#68518;Prodlužovací kabel EMOS P1317R s vypínačem 3 zásuvky, 7m, bílý;;;;VYRADENY_Z_PONUKY
P0317R;https://premiumstore.sk/prodluzovaci-kabel-emos-p0317r-7-m-3-zasuvky-bily-pvc-1-5-mm2#68517;Prodlužovací kabel EMOS P0317R / 7 m / 3 zásuvky / bílý / PVC / 1,5 mm2;;;;VYRADENY_Z_PONUKY
B15711;https://premiumstore.sk/lithiova-knoflikova-baterie-gp-cr1-3n#68516;Lithiová knoflíková baterie GP CR1/3N;;;;VYRADENY_Z_PONUKY
Z7619W;https://premiumstore.sk/led-stolni-lampa-emos-z7619w-chase-bila#68515;LED stolní lampa EMOS Z7619W CHASE, bílá;;;;VYRADENY_Z_PONUKY
Z7619B;https://premiumstore.sk/led-stolni-lampa-emos-z7619b-chase-cerna#68514;LED stolní lampa EMOS Z7619B CHASE, černá;;;;VYRADENY_Z_PONUKY
SCC125060221;https://premiumstore.sk/solarni-regulator-mppt-victron-energy-smartsolar-250v-60a-tr#68507;Solární regulátor MPPT Victron Energy SmartSolar 250V/60A-Tr;;;;VYRADENY_Z_PONUKY
P0300T;https://premiumstore.sk/samostatna-zasuvka-emos-p0300t-bila-3-zasuvky#68506;Samostatná zásuvka EMOS P0300T, bílá, 3 zásuvky;;;;VYRADENY_Z_PONUKY
P1500T;https://premiumstore.sk/samostatna-zasuvka-emos-p1500t-s-vypinacem-bila-5-zasuvek#68505;Samostatná zásuvka EMOS P1500T, s vypínačem, bílá, 5 zásuvek;;;;VYRADENY_Z_PONUKY
P0500T;https://premiumstore.sk/samostatna-zasuvka-emos-p0500t-bila-5-zasuvek#68504;Samostatná zásuvka EMOS P0500T, bílá, 5 zásuvek;;;;VYRADENY_Z_PONUKY
E-ELPOOS0645209;https://premiumstore.sk/pojistkovy-odpojovac-noark-ex9fp-2p-30a-101767-1kv-dc-20b-se-signalizaci#68499;Fve Pojistkový odpojovač NOARK Ex9FP 2P 30A (101767), 1kV DC-20B se signalizací;;;;VYRADENY_Z_PONUKY
P1600N;https://premiumstore.sk/samostatna-zasuvka-emos-p1600n-s-vypinacem-bila-6-zasuvek#68493;Samostatná zásuvka EMOS P1600N, s vypínačem, bílá, 6 zásuvek;;;;VYRADENY_Z_PONUKY
P0600N;https://premiumstore.sk/samostatna-zasuvka-emos-p0600n-bila-6-zasuvek#68492;Samostatná zásuvka EMOS P0600N, bílá, 6 zásuvek;;;;VYRADENY_Z_PONUKY
P3541;https://premiumstore.sk/celovka-emos-p3541-cob-led-nabijeci-380-lm-li-pol-1200-mah#68471;Čelovka EMOS P3541, COB LED nabíjecí, 380 lm, Li-Pol 1200 mAh;;;;VYRADENY_Z_PONUKY
5901890027700;https://premiumstore.sk/tester-elektrickych-zasuvek-rcd-uni-t-ut07b-eu#68462;Tester elektrických zásuvek RCD UNI-T UT07B-EU;atos;Tester elektrických zásuvek RCD UNI-T UT07B-EU;https://www.premiumstore.sk/tester-elektrickych-zasuvek-rcd-uni-t-ut07b-eu/;OK
P0026S;https://premiumstore.sk/zasuvka-rozbocovaci-emos-p0026s-3-kulata-bila#68394;Zásuvka rozbočovací EMOS P0026S, 3× kulatá, bílá;;;;VYRADENY_Z_PONUKY
N9321;https://premiumstore.sk/nabijecka-baterii-emos-n9321-bcn-40#68381;Nabíječka baterií EMOS N9321 BCN-40;;;;VYRADENY_Z_PONUKY
SMC4-6;https://premiumstore.sk/konektor-mc4-pro-solarni-panely-sestava-female-a-male#68377;Fve Konektor MC4 pro solární panely, sestava Female a Male;;;;VYRADENY_Z_PONUKY
5999883027271;https://premiumstore.sk/usb-wifi-adapter-2-4ghz-amiko-wln-881-mt7601-150mbps-s-antenou-5dbi#68363;USB WiFi adaptér 2,4GHz AMIKO WLN-881 (MT7601) 150Mbps s anténou 5dBi;atos;USB WiFi adaptér 2,4GHz AMIKO WLN-881 (MT7601) 150Mbps s anténou 5dBi;https://www.premiumstore.sk/usb-wifi-adapter-2-4ghz-amiko-wln-881--mt7601--150mbps-s-antenou-5dbi/;OK
SCC110015060R;https://premiumstore.sk/solarni-regulator-mppt-victron-energy-smartsolar-100v-15a-bluetooth#68362;Solární regulátor MPPT Victron Energy SmartSolar 100V/15A Bluetooth;;;;VYRADENY_Z_PONUKY
SCC110020160R;https://premiumstore.sk/solarni-regulator-mppt-victron-energy-smartsolar-100v-20a-bluetooth#68361;Solární regulátor MPPT Victron Energy SmartSolar 100V/20A Bluetooth;;;;VYRADENY_Z_PONUKY
SCC110030210;https://premiumstore.sk/solarni-regulator-mppt-victron-energy-smartsolar-100v-30a-bluetooth#68360;Solární regulátor MPPT Victron Energy SmartSolar 100V/30A Bluetooth;;;;VYRADENY_Z_PONUKY
ZS2742;https://premiumstore.sk/led-reflektor-emos-profi-zs2742-s-pohybovym-cidlem-50w-neutralni-bila#68353;LED reflektor EMOS PROFI ZS2742 s pohybovým čidlem, 50W neutrální bílá;;;;VYRADENY_Z_PONUKY
ZS2712;https://premiumstore.sk/led-reflektor-emos-profi-zs2712-s-pohybovym-cidlem-10w-neutralni-bila#68352;LED reflektor EMOS PROFI ZS2712 s pohybovým čidlem, 10W neutrální bílá;;;;VYRADENY_Z_PONUKY
ZS2672;https://premiumstore.sk/led-reflektor-emos-zs2672-profi-200w-neutralni-bila#68351;LED reflektor EMOS ZS2672 PROFI, 200W neutrální bílá;;;;VYRADENY_Z_PONUKY
ZS2662;https://premiumstore.sk/led-reflektor-emos-zs2662-profi-150w-neutralni-bila#68350;LED reflektor EMOS ZS2662 PROFI, 150W neutrální bílá;;;;VYRADENY_Z_PONUKY
ZS2622;https://premiumstore.sk/led-reflektor-emos-zs2622-profi-20w-neutrani-bila#68349;LED reflektor EMOS ZS2622 PROFI, 20W neutrání bílá;;;;VYRADENY_Z_PONUKY
ZS2612;https://premiumstore.sk/led-reflektor-emos-zs2612-profi-10w-neutralni-bila#68348;LED reflektor EMOS ZS2612 PROFI, 10W neutrální bílá;;;;VYRADENY_Z_PONUKY
P8574;https://premiumstore.sk/celovka-gp-discovery-chw54-led-pracovni-375-lm#68346;Čelovka GP Discovery CHW54, LED pracovní, 375 lm;;;;VYRADENY_Z_PONUKY
B56499;https://premiumstore.sk/nabijecka-baterii-ultra-rychla-gp-charge10-s491-4-aa#68345;Nabíječka baterií ultra-rychlá GP Charge10 S491 + 4× AA;;;;VYRADENY_Z_PONUKY
P8573;https://premiumstore.sk/celovka-gp-discovery-chw53-led-pracovni-275-lm#68316;Čelovka GP Discovery CHW53, LED pracovní, 275 lm;;;;VYRADENY_Z_PONUKY
8595689803155;https://premiumstore.sk/alma-2930-set-top-box-dvb-t2-h-265-hevc#68305;ALMA 2930 - set-top box DVB-T2 (H.265/HEVC);atos;ALMA 2930 - set-top box DVB-T2 (H.265/HEVC);https://www.premiumstore.sk/alma-2930-set-top-box-dvb-t2--h-265-hevc-/;OK
P08420;https://premiumstore.sk/prodluzovaci-kabel-emos-p08420-na-bubnu-20-m-3x1-5mm-guma-4-zasuvky-s-led-reflektorem#68302;Prodlužovací kabel EMOS P08420 na bubnu 20 m / 3x1.5mm guma / 4 zásuvky s LED reflektorem;;;;VYRADENY_Z_PONUKY
ZE0203;https://premiumstore.sk/zarovka-halogenova-linearni-emos-ze0203-j118-140w-r7s-tepla-bila#68301;Žárovka halogenová lineární EMOS ZE0203 J118 140W R7s teplá bílá;;;;VYRADENY_Z_PONUKY
P3923;https://premiumstore.sk/svitilna-na-kolo-emos-p3923-led-predni-zadni-nabijeci-90-lm#68288;Svítilna na kolo EMOS P3923 LED přední + zadní nabíjecí, 90 lm;;;;VYRADENY_Z_PONUKY
5999883026373;https://premiumstore.sk/toman-tt-7300-sada-rucniho-naradi-73-ks#68281;TOMAN TT-7300 - sada ručního nářadí (73 ks);atos;TOMAN TT-7300 - sada ručního nářadí (73 ks);https://www.premiumstore.sk/toman-tt-7300-sada-rucniho-naradi--73-ks-/;OK
5999883026168;https://premiumstore.sk/toman-tt-6900-sada-rucniho-naradi-69-ks#68280;TOMAN TT-6900 - sada ručního nářadí (69 ks);atos;TOMAN TT-6900 - sada ručního nářadí (69 ks);https://www.premiumstore.sk/toman-tt-6900-sada-rucniho-naradi--69-ks-/;OK
5999883026182;https://premiumstore.sk/toman-tt-4700-sada-rucniho-naradi-47-ks#68279;TOMAN TT-4700 - sada ručního nářadí (47 ks);atos;TOMAN TT-4700 - sada ručního nářadí (47 ks);https://www.premiumstore.sk/toman-tt-4700-sada-rucniho-naradi--47-ks-/;OK
5999883026175;https://premiumstore.sk/toman-tt-3100-sada-rucniho-naradi-31-ks#68278;TOMAN TT-3100 - sada ručního nářadí (31 ks);atos;TOMAN TT-3100 - sada ručního nářadí (31 ks);https://www.premiumstore.sk/toman-tt-3100-sada-rucniho-naradi--31-ks-/;OK
79632;https://premiumstore.sk/dalekohled-binokularni-levenhuk-halo-13x-plus-digital-night-vision#68277;Dalekohled binokulární Levenhuk Halo 13x PLUS Digital Night Vision;;;;VYRADENY_Z_PONUKY
5999883026427;https://premiumstore.sk/toman-tt-1060-sada-rucniho-naradi-106-ks#68275;TOMAN TT-1060 - sada ručního nářadí (106 ks);atos;TOMAN TT-1060 - sada ručního nářadí (106 ks);https://www.premiumstore.sk/toman-tt-1060-sada-rucniho-naradi--106-ks-/;OK
8592733021022;https://premiumstore.sk/meric-kvality-vzduchu-garni-204-onecare#68274;Měřič kvality vzduchu GARNI 204 OneCare;atos;Měřič kvality vzduchu GARNI 204 OneCare;https://www.premiumstore.sk/meric-kvality-vzduchu-garni-204-onecare/;OK
P3316;https://premiumstore.sk/led-nocni-svetlo-emos-p3316-s-fotosenzorem-do-zasuvky#68273;LED noční světlo EMOS P3316 s fotosenzorem do zásuvky;;;;VYRADENY_Z_PONUKY
P3315;https://premiumstore.sk/led-nocni-svetlo-emos-p3315-s-fotosenzorem-do-zasuvky#68272;LED noční světlo EMOS P3315 s fotosenzorem do zásuvky;;;;VYRADENY_Z_PONUKY
P3314;https://premiumstore.sk/led-nocni-svetlo-emos-p3314-s-fotosenzorem-do-zasuvky#68271;LED noční světlo EMOS P3314 s fotosenzorem do zásuvky;;;;VYRADENY_Z_PONUKY
ZS2732;https://premiumstore.sk/led-reflektor-emos-profi-zs2732-s-pohybovym-cidlem-30w-neutralni-bila#68265;LED reflektor EMOS PROFI ZS2732 s pohybovým čidlem, 30W neutrální bílá;;;;VYRADENY_Z_PONUKY
ZS2722;https://premiumstore.sk/led-reflektor-emos-profi-zs2722-s-pohybovym-cidlem-20w-neutralni-bila#68264;LED reflektor EMOS PROFI ZS2722 s pohybovým čidlem, 20W neutrální bílá;;;;VYRADENY_Z_PONUKY
ZS2652;https://premiumstore.sk/led-reflektor-emos-zs2652-profi-100w-neutralni-bila#68263;LED reflektor EMOS ZS2652 PROFI, 100W neutrální bílá;;;;VYRADENY_Z_PONUKY
ZS2642;https://premiumstore.sk/led-reflektor-emos-zs2642-profi-50w-neutralni-bila#68262;LED reflektor EMOS ZS2642 PROFI, 50W neutrální bílá;;;;VYRADENY_Z_PONUKY
ZS2632;https://premiumstore.sk/led-reflektor-emos-zs2632-profi-30w-neutralni-bila#68261;LED reflektor EMOS ZS2632 PROFI, 30W neutrální bílá;;;;VYRADENY_Z_PONUKY
DL181-24;https://premiumstore.sk/zalozni-zdroj-mhpower-dl181-24-mini-ups-24v-0-5a#68235;Záložní zdroj MHPower DL181-24 Mini UPS 24V 0,5A;;;;VYRADENY_Z_PONUKY
DL181-12;https://premiumstore.sk/zalozni-zdroj-mhpower-dl181-12-mini-ups-12v-1a#68234;Záložní zdroj MHPower DL181-12 Mini UPS 12V 1A;;;;VYRADENY_Z_PONUKY
DL181-9;https://premiumstore.sk/zalozni-zdroj-mhpower-dl181-9-mini-ups-9v-1-2a#68233;Záložní zdroj MHPower DL181-9 Mini UPS 9V 1,2A;;;;VYRADENY_Z_PONUKY
P2311;https://premiumstore.sk/emos-p2311-led-nabijeci-svitilna-300-lm-2400-mah#68208;EMOS P2311 LED nabíjecí svítilna, 300 lm, 2400 mAh;;;;VYRADENY_Z_PONUKY
B15441;https://premiumstore.sk/lithiova-knoflikova-baterie-gp-cr2330#68191;Lithiová knoflíková baterie GP CR2330;;;;VYRADENY_Z_PONUKY
PM1105;https://premiumstore.sk/prodluzovaci-kabel-emos-pm1105-3-fazovy-25m-400v-4-mm2#68179;Prodlužovací kabel EMOS PM1105 / 3 fázový 25m / 400V / 4 mm2;;;;VYRADENY_Z_PONUKY
PM1104;https://premiumstore.sk/prodluzovaci-kabel-emos-pm1104-3-fazovy-20m-400v-4mm2#68178;Prodlužovací kabel EMOS PM1104 / 3 fázový 20m / 400V / 4mm2;;;;VYRADENY_Z_PONUKY
PM1102;https://premiumstore.sk/prodluzovaci-kabel-emos-pm1102-3-fazovy-10m-400v-4mm2#68177;Prodlužovací kabel EMOS PM1102 / 3 fázový 10m / 400V / 4mm2;;;;VYRADENY_Z_PONUKY
P3400;https://premiumstore.sk/emos-p3400-led-svitilna-na-cteni-10-lm-1-aaa#68165;EMOS P3400 LED svítilna na čtení, 10 lm, 1× AAA;;;;VYRADENY_Z_PONUKY
4029665210209;https://premiumstore.sk/meric-kvality-vzduchu-garni-wl-1020#68164;Měřič kvality vzduchu GARNI WL 1020;atos;Měřič kvality vzduchu GARNI WL 1020;https://www.premiumstore.sk/meric-kvality-vzduchu-garni-wl-1020/;OK
ZS3322;https://premiumstore.sk/led-reflektor-prenosny-emos-zs3322-21w-neutralni-bila#68129;LED reflektor přenosný EMOS ZS3322, 21W neutrální bílá;;;;VYRADENY_Z_PONUKY
ZS3342;https://premiumstore.sk/led-reflektor-prenosny-emos-zs3342-51w-neutralni-bila#68126;LED reflektor přenosný EMOS ZS3342, 51W neutrální bílá;;;;VYRADENY_Z_PONUKY
ZS3332;https://premiumstore.sk/led-reflektor-prenosny-emos-zs3332-31w-neutralni-bila#68125;LED reflektor přenosný EMOS ZS3332, 31W neutrální bílá;;;;VYRADENY_Z_PONUKY
P3116;https://premiumstore.sk/emos-p3116-led-nabijeci-svitilna-kovova-600lm#68124;EMOS P3116 LED nabíjecí svítilna kovová 600lm;;;;VYRADENY_Z_PONUKY
B15431;https://premiumstore.sk/lithiova-knoflikova-baterie-gp-cr2325#68061;Lithiová knoflíková baterie GP CR2325;;;;VYRADENY_Z_PONUKY
B15221;https://premiumstore.sk/lithiova-knoflikova-baterie-gp-cr1225#68060;Lithiová knoflíková baterie GP CR1225;;;;VYRADENY_Z_PONUKY
B13951;https://premiumstore.sk/alkalicka-specialni-baterie-gp-29af-a32-l822-9-v#68047;Alkalická speciální baterie GP 29AF (A32, L822) 9 V;;;;VYRADENY_Z_PONUKY
P56402;https://premiumstore.sk/detektor-oxidu-uhelnateho-emos-gs827-p56402#68030;Detektor oxidu uhelnatého EMOS GS827 /P56402/;;;;VYRADENY_Z_PONUKY
8595689802660;https://premiumstore.sk/dalkovy-ovladac-tesla-te-323-originalni#67946;Dálkový ovládač Tesla TE-323 originální;atos;Dálkový ovládač Tesla TE-323 originální;https://www.premiumstore.sk/dalkovy-ovladac-tesla-te-323-originalni/;OK
B15331;https://premiumstore.sk/lithiova-knoflikova-baterie-gp-cr3032#67927;Lithiová knoflíková baterie GP CR3032;;;;VYRADENY_Z_PONUKY
B15231;https://premiumstore.sk/lithiova-knoflikova-baterie-gp-cr2354#67926;Lithiová knoflíková baterie GP CR2354;;;;VYRADENY_Z_PONUKY
P5611OTR;https://premiumstore.sk/bezdratovy-prijimac-emos-p5611otr-pro-termostat-p5611ot#67922;Bezdrátový příjímač EMOS P5611OTR (pro termostat P5611OT);;;;VYRADENY_Z_PONUKY
P8571;https://premiumstore.sk/led-celovka-gp-discovery-ch46-300-lm#67919;LED čelovka GP Discovery CH46, 300 lm;;;;VYRADENY_Z_PONUKY
P8572;https://premiumstore.sk/led-nabijeci-celovka-gp-discovery-chr41-300-lm#67918;LED nabíjecí čelovka GP Discovery CHR41, 300 lm;;;;VYRADENY_Z_PONUKY
77664;https://premiumstore.sk/dalekohled-binokularni-levenhuk-halo-13x-wi-fi-digital-night-vision#67916;Dalekohled binokulární LEVENHUK Halo 13x Wi-Fi Digital Night Vision;;;;VYRADENY_Z_PONUKY
77665;https://premiumstore.sk/dalekohled-monokularni-levenhuk-halo-13x-digital-night-vision#67915;Dalekohled monokulární LEVENHUK Halo 13x Digital Night Vision;;;;VYRADENY_Z_PONUKY
77663;https://premiumstore.sk/dalekohled-binokularni-levenhuk-halo-13x-digital-night-vision#67914;Dalekohled binokulární LEVENHUK Halo 13x Digital Night Vision;;;;VYRADENY_Z_PONUKY
Z7617;https://premiumstore.sk/led-svetlo-monitoru-emos-z7617-ava#67912;LED světlo monitoru EMOS Z7617 AVA;;;;VYRADENY_Z_PONUKY
Z7615;https://premiumstore.sk/led-stolni-lampa-emos-z7615-karen-cerna#67911;LED stolní lampa EMOS Z7615 KAREN, černá;;;;VYRADENY_Z_PONUKY
TP-ABS-001;https://premiumstore.sk/drzak-pro-fotovoltaicky-panel-rohovy-baleni-4ks-cerny#67910;Fve Držák pro fotovoltaický panel rohový - balení 4ks, černý;;;;VYRADENY_Z_PONUKY
5999883027325;https://premiumstore.sk/ftp-kabel-amiko-cat6-cca-stineny-sitovy-kabel-baleni-305m#67905;FTP kabel AMIKO CAT6 CCA stíněný síťový kabel - balení 305m;;;;VYRADENY_Z_PONUKY
P04219GU;https://premiumstore.sk/zasuvka-emos-p04219gu-schuko-rozbocovaci-kostka-s-privodem-2-usb-4-zas-1-9m#67903;Zásuvka EMOS P04219GU SCHUKO rozbočovací kostka s přívodem, 2× USB, 4 zás., 1,9m;;;;VYRADENY_Z_PONUKY
P5611OT;https://premiumstore.sk/termostat-emos-p5611ot-pokojovy-s-komunikaci-opentherm-bezdratovy#67902;Termostat EMOS P5611OT pokojový s komunikací OpenTherm, bezdrátový;;;;VYRADENY_Z_PONUKY
P5607;https://premiumstore.sk/termostat-emos-p5607-pokojovy-programovatelny-dratovy#67901;Termostat EMOS P5607 pokojový programovatelný drátový;;;;VYRADENY_Z_PONUKY
8595689802837;https://premiumstore.sk/kaon-mz-52-dotovany-prijimac#67883;Kaon MZ-52 - DOTOVANÝ PŘIJÍMAČ;atos;Kaon MZ-52 - DOTOVANÝ PŘIJÍMAČ;https://www.premiumstore.sk/kaon-mz-52-dotovany-prijimac/;OK
P084505;https://premiumstore.sk/prodluzovaci-kabel-emos-p084505-profi-na-bubnu-50-m-4-zasuvky-cerny-guma-230-v-1-5-mm2#67882;Prodlužovací kabel EMOS P084505 PROFI na bubnu 50 m / 4 zásuvky / černý / guma / 230 V / 1,5 mm2;;;;VYRADENY_Z_PONUKY
P084255;https://premiumstore.sk/prodluzovaci-kabel-emos-p084255-profi-na-bubnu-25-m-4-zasuvky-cerny-guma-230-v-1-5-mm2#67881;Prodlužovací kabel EMOS P084255 PROFI na bubnu 25 m / 4 zásuvky / černý / guma / 230 V / 1,5 mm2;;;;VYRADENY_Z_PONUKY
5999883026335;https://premiumstore.sk/amiko-mini-4k-combo-dvb-s2-t2-c-prijimac#67845;Amiko Mini 4K Combo - DVB-S2/T2/C přijímač;atos;Amiko Mini 4K Combo - DVB-S2/T2/C přijímač;https://www.premiumstore.sk/amiko-mini-4k-combo-dvb-s2-t2-c-prijimac/;OK
RC60;https://premiumstore.sk/dalkove-ovladani-carspa-rc60-k-menicum-napeti-carspa#67831;Dálkové ovládání Carspa RC60 k měničům napětí Carspa;;;;VYRADENY_Z_PONUKY
