date,product_card_id,on_bidded_position,satellite_name,click_source,shop_item_id,shop_item_name,portal_category_id,portal_category_name,portal_category_tree,visits_total,visits_free,visits_bidded,visits_not_bidded,costs_with_vat_total,costs_with_vat_bidded,costs_with_vat_not_bidded,costs_without_vat_total,costs_without_vat_bidded,costs_without_vat_not_bidded,orders_total,orders_free,orders_bidded,orders_not_bidded,revenue_total,revenue_free,revenue_bidded,revenue_not_bidded
2026-08-19,287663993,false,,product_detail,BAS_BASYS-B_040144,"Bose Pro BOSE FreeSpace 3 Surface-mount Satellite nástenné inštalačné reproduktory, čierne",705,Reprosústavy a reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Reprosústavy a reproduktory",1,0,0,1,0.307,0,0.307,0.254,0,0.254,0,0,0,0,0,0,0,0
2026-08-19,834409075,false,,product_detail,083987,Flytec V803-Pro 12000mAh loď na návnadu,8514,Zavážacie loďky,"Hobby>Rybárske potreby>Rybárske návnady, nástrahy a príslušenstvo>Zavážacie loďky",1,0,0,1,0.777,0,0.777,0.642,0,0.642,0,0,0,0,0,0,0,0
2026-08-19,90411237,false,,product_detail,BAS_BASYS-M32_LIVE,Midas M32 LIVE Digitálna konzola,2034,Mixážne pulty,"Elektronika>TV, audio, video>DJ technika>Mixážne pulty",1,0,0,1,0.696,0,0.696,0.575,0,0.575,0,0,0,0,0,0,0,0
2026-08-19,755095044,false,,product_detail,075469,"Prenosný monitor Arzopa A3C Pro 13,3""",816,Monitory,Elektronika>Počítače a notebooky>Monitory,1,0,0,1,0.215,0,0.215,0.178,0,0.178,0,0,0,0,0,0,0,0
2026-08-19,439622737,false,,product_detail,028432,Reproduktory Edifier S351DB 2.1 (čierne),705,Reprosústavy a reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Reprosústavy a reproduktory",1,0,0,1,0.271,0,0.271,0.224,0,0.224,0,0,0,0,0,0,0,0
2026-08-19,800683290,false,,product_detail,KB_100002164682,Beko BDFN26540XP,966,Umývačky riadu,Veľké spotrebiče>Spotrebiče do kuchyne>Umývačky riadu,1,0,0,1,0.652,0,0.652,0.539,0,0.539,0,0,0,0,0,0,0,0
2026-08-19,843531589,false,,product_detail,AT_TIP-04280339,"Solární sestava ostrovní SOLARFAM 180Wp, 12V, baterie 100Ah, měnič 230VAC 600W",6891,Solárne zostavy,"Dielňa, stavba, záhrada>Stavba>Fotovoltaika>Solárne zostavy",1,0,0,1,0.945,0,0.945,0.781,0,0.781,0,0,0,0,0,0,0,0
2026-08-19,756926375,false,,product_detail,KB_100002193627,Roborock F25,5411,Podlahové umývacie stroje,"Dielňa, stavba, záhrada>Dielňa>Dielenské vybavenie>Upratovacia technika>Podlahové umývacie stroje",1,0,0,1,0.842,0,0.842,0.696,0,0.696,0,0,0,0,0,0,0,0
2026-08-19,460022536,false,,product_detail,AT_DONCRY750,Dálkový ovladač ALIEN AB CryptoBox 750 HD - náhrada,869,Diaľkové ovládače,"Elektronika>TV, audio, video>Príslušenstvo k TV, audio-video>Príslušenstvo k TV>Diaľkové ovládače",1,0,0,1,0.113,0,0.113,0.093,0,0.093,0,0,0,0,0,0,0,0
2026-08-19,419820756,false,,product_detail,AT_MS-GARNI_2060_ARCUS,Meteorologická stanice s 24hod /7denní předpovědí GARNI 2060 Arcus s Wi-Fi,882,Meteostanice,Elektronika>Inteligentná domácnosť>Meteostanice,1,0,0,1,0.617,0,0.617,0.51,0,0.51,0,0,0,0,0,0,0,0
2026-08-19,795212919,false,,product_detail,KB_100002172123,JVC Party reproduktor XS-EP514B,5948,Bluetooth reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Bluetooth reproduktory",1,0,0,1,0.35,0,0.35,0.289,0,0.289,0,0,0,0,0,0,0,0
2026-08-19,809469605,false,,product_detail,086345,Projektor Magcubic HY300PRO,699,Projektory,"Elektronika>TV, audio, video>Projekčná technika>Projektory",1,0,0,1,0.202,0,0.202,0.167,0,0.167,0,0,0,0,0,0,0,0
2026-08-19,624252976,false,,product_detail,SOL_WO20-W,"Solight LED svetelný panel Backlit, 40W, 3600lm, 4000K, Lifud, 60x60cm, 3 roky záruka, bílá barva",1663,Svietidlá,Bývanie a doplnky>Osvetlenie a svietidlá>Svietidlá,1,0,0,1,0.242,0,0.242,0.2,0,0.2,0,0,0,0,0,0,0,0
2026-08-19,734105994,false,,search,074912,"METZ 65MQE7600Z 65"" QLED 4K Ultra HD TV",2873,Televízory,"Elektronika>TV, audio, video>Televízory",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19,720759770,false,,product_detail,066509,Motorcycle Intercom EJEAS K1,6410,Interkomy na motorku,Auto-moto>Všetko pre motorky>Doplnky na motorku>Interkomy na motorku,1,0,0,1,0.353,0,0.353,0.292,0,0.292,0,0,0,0,0,0,0,0
2026-08-19,834409025,false,,product_detail,078876,Flytec V900 12000mah návnada loď,8514,Zavážacie loďky,"Hobby>Rybárske potreby>Rybárske návnady, nástrahy a príslušenstvo>Zavážacie loďky",1,0,0,1,0.456,0,0.456,0.377,0,0.377,0,0,0,0,0,0,0,0
2026-08-19,642186833,false,,product_detail,082267,Diagnostický skener OBDeleven 2 Ultimate,4467,Autodiagnostiky,Auto-moto>Všetko pre autá>Elektronika do auta>Autodiagnostiky,1,0,0,1,0.369,0,0.369,0.305,0,0.305,0,0,0,0,0,0,0,0
2026-08-19,624252975,false,,product_detail,SOL_WO23-W,"Solight LED svetelný panel Backlit, 36W, 3960lm, 4000K, Lifud, 120x30cm, 3 roky záruka, bílá barva",1663,Svietidlá,Bývanie a doplnky>Osvetlenie a svietidlá>Svietidlá,1,0,0,1,0.255,0,0.255,0.211,0,0.211,0,0,0,0,0,0,0,0
2026-08-19,9473926,false,,product_detail,BAS_BASYS-PMP1680S,Behringer PMP1680S mixer amplifier whit effect processor,2034,Mixážne pulty,"Elektronika>TV, audio, video>DJ technika>Mixážne pulty",1,0,0,1,0.35,0,0.35,0.289,0,0.289,0,0,0,0,0,0,0,0
2026-08-19,842872493,false,,product_detail,KB_100000366124,Polk Audio SIGNATURE ES60 podlah. Black,5949,Stĺpové reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Stĺpové reproduktory",1,0,0,1,0.217,0,0.217,0.179,0,0.179,0,0,0,0,0,0,0,0
2026-08-19,775865476,false,,product_detail,AT_LEC-KM0575,Soundbar KRUGER & MATZ Planet 2.1,5090,Soundbary,"Elektronika>TV, audio, video>Reproduktory, soundbary>Soundbary",1,0,0,1,0.212,0,0.212,0.175,0,0.175,0,0,0,0,0,0,0,0
2026-08-19,829877460,false,,product_detail,083124,"FunWater SUP paddleboard SUPFW01A 3,35m (modrý)",4782,Paddleboardy,Šport a outdoor>Športy>Vodné športy>Paddleboardy,2,0,0,2,0.572,0,0.572,0.473,0,0.473,0,0,0,0,0,0,0,0
2026-08-19,343016671,false,,product_detail,SOL_PF32,"Solight flexo šnúra, 2x 1,5mm2, gumová, čierna, 2,5m",2771,Napájacie káble,Elektronika>Počítače a notebooky>Príslušenstvo k počítačom>Káble a konektory>Napájacie káble,1,0,0,1,0.08,0,0.08,0.066,0,0.066,0,0,0,0,0,0,0,0
2026-08-19,842877135,false,,product_detail,AT_S-FV-VOLT-5000-SINUS-3640W-TRI,Volt Polska Sada pro solární ohřev vody VOLT 5000 SINUS GREEN BOOST 3640Wp 8x PV TRINA Solar,6891,Solárne zostavy,"Dielňa, stavba, záhrada>Stavba>Fotovoltaika>Solárne zostavy",1,0,0,1,1.065,0,1.065,0.88,0,0.88,0,0,0,0,0,0,0,0
2026-08-19,834409045,false,,product_detail,078895,Flytec V030 Basic 20 000 mAh – zariadenie na návnadu,8514,Zavážacie loďky,"Hobby>Rybárske potreby>Rybárske návnady, nástrahy a príslušenstvo>Zavážacie loďky",2,0,0,2,1.236,0,1.236,1.022,0,1.022,0,0,0,0,0,0,0,0
2026-08-19,818125184,false,,product_detail,AT_ATO-KMDP-45P-BK,Kruger & Matz Digitální piano Kruger&Matz KMDP-45P-BK černé se stojanem,2032,Digitálne piana,Hobby>Hudobniny>Hudobné nástroje>Klávesové nástroje>Digitálne piana,1,0,0,1,0.744,0,0.744,0.615,0,0.615,0,0,0,0,0,0,0,0
2026-08-19,669628069,false,,product_detail,KB_100002067419,Guzzanti GZ 256A,1041,Chladničky,Veľké spotrebiče>Spotrebiče do kuchyne>Chladenie a mrazenie>Chladničky,1,0,0,1,0.525,0,0.525,0.434,0,0.434,0,0,0,0,0,0,0,0
2026-08-19,725834814,false,,search,078732,Herný volant Moza Racing RS V2 RS25,814,Volanty,Gaming>Herné príslušenstvo>Herné ovládače>Volanty,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19,444694293,false,,product_detail,KB_100001124116,Albrecht DR 865,706,Rádioprijímače,"Elektronika>TV, audio, video>Prenosné audio>Rádioprijímače",1,0,0,1,0.277,0,0.277,0.229,0,0.229,0,0,0,0,0,0,0,0
2026-08-19,714228283,false,,product_detail,031529,Vrecko na odpadky pre mačky Catlink pre Scooper 2x20ks,6977,"Lopatky, vrecká a filtre do mačacích toaliet","Chovateľské potreby>Pre mačky>Mačacie toalety a podstielky>Lopatky, vrecká a filtre do mačacích toaliet",1,0,0,1,0.163,0,0.163,0.135,0,0.135,1,0,0,1,23.8,0,0,23.8
2026-08-19,760959711,false,,product_detail,073831,Päťzónový indukčný sporák IsEasy LI5-01,965,Varné dosky,Veľké spotrebiče>Spotrebiče do kuchyne>Varenie a ohrievanie>Varné dosky,1,0,0,1,0.655,0,0.655,0.541,0,0.541,1,0,0,1,192.5,0,0,192.5
2026-08-19,815663079,false,,product_detail,SOL_5B352,"Solight dvojzásuvka IP66, vodotesná a prachotesná",3935,Zásuvky,"Dielňa, stavba, záhrada>Stavba>Elektromateriály>Elektroinštalačný materiál>Zásuvky, vypínače, termostaty>Zásuvky",1,0,0,1,0.175,0,0.175,0.145,0,0.145,0,0,0,0,0,0,0,0
2026-08-20,828763849,false,,product_detail,082883,Elektrické čerpadlo Cycplus A12,1230,Pumpy na bicykel,Šport a outdoor>Športy>Cyklistika>Náradie na bicykel a údržba>Pumpy na bicykel,1,0,0,1,0.116,0,0.116,0.096,0,0.096,0,0,0,0,0,0,0,0
2026-08-20,304336421,false,,search,AT_DONAS1HD,Dálkový ovladač ALIEN Openbox AS1 HD,869,Diaľkové ovládače,"Elektronika>TV, audio, video>Príslušenstvo k TV, audio-video>Príslušenstvo k TV>Diaľkové ovládače",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20,807854321,false,,product_detail,KB_100002200540,Roborock Qrevo C Pro Black,5527,Robotické vysávače,Domáce a osobné spotrebiče>Spotrebiče na upratovanie>Robotické vysávače,1,0,0,1,0.687,0,0.687,0.568,0,0.568,0,0,0,0,0,0,0,0
2026-08-20,678651853,false,,product_detail,KB_100002074756,Candy CFT610/5S/1/4U,963,Digestory,Veľké spotrebiče>Spotrebiče do kuchyne>Varenie a ohrievanie>Digestory,1,0,0,1,0.336,0,0.336,0.278,0,0.278,0,0,0,0,0,0,0,0
2026-08-20,705176630,false,,product_detail,SOL_5B322,"Solight vstavaná podlahová zásuvka, IP55, obdĺžnikové viečko",3935,Zásuvky,"Dielňa, stavba, záhrada>Stavba>Elektromateriály>Elektroinštalačný materiál>Zásuvky, vypínače, termostaty>Zásuvky",1,0,0,1,0.14,0,0.14,0.116,0,0.116,0,0,0,0,0,0,0,0
2026-08-20,510517882,false,,product_detail,AT_LP-TSA5004_1,"Autochladnička TEESA TSA5004.1 s funkcí ohřevu, 20l",1042,Prenosné chladničky,Veľké spotrebiče>Spotrebiče do kuchyne>Chladenie a mrazenie>Prenosné chladničky,1,0,0,1,0.292,0,0.292,0.241,0,0.241,0,0,0,0,0,0,0,0
2026-08-20,749247485,false,,product_detail,090294,Projektor Magcubic HY320PRO,699,Projektory,"Elektronika>TV, audio, video>Projekčná technika>Projektory",2,0,0,2,0.48,0,0.48,0.396,0,0.396,0,0,0,0,0,0,0,0
2026-08-20,834945226,false,,product_detail,078877,Flytec V801 5200mah návnada loď,8514,Zavážacie loďky,"Hobby>Rybárske potreby>Rybárske návnady, nástrahy a príslušenstvo>Zavážacie loďky",3,0,0,3,1.146,0,1.146,0.948,0,0.948,0,0,0,0,0,0,0,0
2026-08-20,785450671,false,,product_detail,SOL_TE110W,"Solight meteostanica, farba biela",882,Meteostanice,Elektronika>Inteligentná domácnosť>Meteostanice,1,0,0,1,0.19,0,0.19,0.157,0,0.157,0,0,0,0,0,0,0,0
2026-08-20,834945220,false,,product_detail,083983,Flytec V803 12000mAh loď na návnadu,8514,Zavážacie loďky,"Hobby>Rybárske potreby>Rybárske návnady, nástrahy a príslušenstvo>Zavážacie loďky",1,0,0,1,0.408,0,0.408,0.337,0,0.337,0,0,0,0,0,0,0,0
2026-08-20,816489354,false,,product_detail,KB_100002200065,Guzzanti GZ 86RR,1041,Chladničky,Veľké spotrebiče>Spotrebiče do kuchyne>Chladenie a mrazenie>Chladničky,2,0,0,2,0.9,0,0.9,0.744,0,0.744,0,0,0,0,0,0,0,0
2026-08-20,165428035,false,,product_detail,KB_340920034421,DOMO DO8709P,2999,Palacinkovače,Domáce a osobné spotrebiče>Kuchynské spotrebiče>Príprava jedla>Malé kuchynské spotrebiče>Pečenie a opekanie>Palacinkovače,1,0,0,1,0.242,0,0.242,0.2,0,0.2,0,0,0,0,0,0,0,0
2026-08-20,841372515,false,,product_detail,AT_ATO-EVO4000,Azo Digital Solární regulátor MPPT ECO SOLAR BOOST EVO MPPT-4000 4kW (pro FV ohřev vody),6897,Solárne regulátory,"Dielňa, stavba, záhrada>Stavba>Fotovoltaika>Solárne regulátory",1,0,0,1,0.653,0,0.653,0.54,0,0.54,0,0,0,0,0,0,0,0
2026-08-20,691060367,false,,product_detail,KB_100002100822,JBL Partybox Stage 320,5948,Bluetooth reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Bluetooth reproduktory",1,0,0,1,0.526,0,0.526,0.435,0,0.435,0,0,0,0,0,0,0,0
2026-08-20,800796692,false,,product_detail,KB_100002172291,Lenovo Folio Keyboard for IdeaTab Grey,3149,Puzdrá na tablety,"Elektronika>Mobily, tablety, nositeľná elektronika>Tablety a čítačky>Príslušenstvo k tabletom>Puzdrá na tablety",1,0,0,1,0.168,0,0.168,0.139,0,0.139,0,0,0,0,0,0,0,0
2026-08-20,251270114,false,,product_detail,SOL_PS15O,"Solight predlžovací prívod - spojka, 1 zásuvka, 7m, 3 x 1mm2, oranžová",2838,Predlžovacie káble,"Elektronika>TV, audio, video>Príslušenstvo k TV, audio-video>Príslušenstvo k TV>Predlžovacie káble",1,0,0,1,0.108,0,0.108,0.089,0,0.089,0,0,0,0,0,0,0,0
2026-08-20,441605705,false,,product_detail,KB_100001775864,FoodSaver FSR2002,6631,Vákuovacie vrecká a fólie,Domáce a osobné spotrebiče>Kuchynské spotrebiče>Príslušenstvo ku kuchynským spotrebičom>Vákuovacie vrecká a fólie,1,0,0,1,0.208,0,0.208,0.172,0,0.172,0,0,0,0,0,0,0,0
2026-08-20,842875295,false,,search,MON_STA-500,IMG Stage Line STA-500 Stereo PA zosilňovač,805,Zosilňovače,"Elektronika>TV, audio, video>Hi-Fi komponenty>Zosilňovače",1,0,0,1,0.327,0,0.327,0.27,0,0.27,0,0,0,0,0,0,0,0
2026-08-20,704326912,false,,product_detail,060317,SkyRC Nabíjačka B6AC Neo,6308,Nabíjačky a batérie k RC modelom,Hračky>Detské autá a doprava>RC modely a príslušenstvo>Nabíjačky a batérie k RC modelom,1,0,0,1,0.223,0,0.223,0.184,0,0.184,0,0,0,0,0,0,0,0
2026-08-20,115083170,false,,product_detail,KB_100000236692,Limobar LIMO BAR Edge - Grey,2927,Sódobary,Domáce a osobné spotrebiče>Kuchynské spotrebiče>Príprava nápojov>Sódobary,3,0,0,3,0.75,0,0.75,0.621,0,0.621,0,0,0,0,0,0,0,0
2026-08-20,642049031,false,,product_detail,062241,Inteligentné hodinky Haylou LS02 Pro (strieborné),4800,Inteligentné hodinky,"Elektronika>Mobily, tablety, nositeľná elektronika>Inteligentné hodinky",1,0,0,1,0.12,0,0.12,0.099,0,0.099,0,0,0,0,0,0,0,0
2026-08-20,830017072,false,,product_detail,086911,Slnečné okuliare Colmi A2 AI s UV ochranou a fialovými sklami,4939,Inteligentné okuliare,Elektronika>Inteligentná domácnosť>Wearables>Inteligentné okuliare,1,0,0,1,0.202,0,0.202,0.167,0,0.167,0,0,0,0,0,0,0,0
2026-08-20,766269033,false,,product_detail,075759,Elektrický bežecký pás UREVO Cyberpad (modrý),1317,Bežecké pásy,Šport a outdoor>Športy>Fitness>Trenažéry>Bežecké pásy,1,0,0,1,0.811,0,0.811,0.67,0,0.67,0,0,0,0,0,0,0,0
2026-08-20,842874655,false,,product_detail,087171,UTRAI JS9 – multifunkčný štartér do auta,2884,Nabíjačky a štartovacie boxy,Auto-moto>Všetko pre autá>Autodoplnky>Povinná a odporúčaná výbava>Nabíjačky a štartovacie boxy,1,0,0,1,0.324,0,0.324,0.268,0,0.268,0,0,0,0,0,0,0,0
2026-08-20,839662148,false,,product_detail,090304,Inteligentné hodinky Zeblaze Stratos 4 Pro (čierne),4800,Inteligentné hodinky,"Elektronika>Mobily, tablety, nositeľná elektronika>Inteligentné hodinky",1,0,0,1,0.24,0,0.24,0.198,0,0.198,0,0,0,0,0,0,0,0
2026-08-20,785819603,false,,product_detail,KB_100002202992,Candy BR 48SBL6G-S,962,Práčky,Veľké spotrebiče>Práčky a sušičky>Práčky,1,0,0,1,0.57,0,0.57,0.471,0,0.471,0,0,0,0,0,0,0,0
2026-08-20,694819727,false,,product_detail,083073,Projektor Ultimea Apollo P60,699,Projektory,"Elektronika>TV, audio, video>Projekčná technika>Projektory",1,0,0,1,0.312,0,0.312,0.258,0,0.258,0,0,0,0,0,0,0,0
2026-08-20,840679629,false,,product_detail,KB_100002203894,JBL PartyBox 330,5948,Bluetooth reproduktory,"Elektronika>TV, audio, video>Reproduktory, soundbary>Bluetooth reproduktory",1,0,0,1,0.538,0,0.538,0.445,0,0.445,0,0,0,0,0,0,0,0
2026-08-20,582293021,false,,product_detail,KB_100002134326,"Kaon MZ-104, 4K satelitní přijímač",2189,Satelitné prijímače,"Elektronika>TV, audio, video>Satelitná a digitálna technika>Satelitné prijímače",1,0,0,1,0.258,0,0.258,0.213,0,0.213,0,0,0,0,0,0,0,0
2026-08-20,304336400,false,,search,AT_DONSUN300,Dálkový ovladač ALIEN Sunsat S300HDi,869,Diaľkové ovládače,"Elektronika>TV, audio, video>Príslušenstvo k TV, audio-video>Príslušenstvo k TV>Diaľkové ovládače",1,0,0,1,0.113,0,0.113,0.093,0,0.093,0,0,0,0,0,0,0,0
2026-08-20,134342298,false,,product_detail,KB_341050044421,DOMO DO42325PC,2195,Zaváracie hrnce,Bývanie a doplnky>Bytové doplnky>Doplnky do kuchyne>Zaváranie>Zaváracie hrnce,1,0,0,1,0.511,0,0.511,0.422,0,0.422,0,0,0,0,0,0,0,0
2026-08-20,751394453,false,,product_detail,075952,Sada 6 denných filtrov Freewell Standard pre DJI Flip,5081,Príslušenstvo k dronom,"Elektronika>Foto, kamery, optika>Drony a príslušenstvo>Príslušenstvo k dronom",1,0,0,1,0.168,0,0.168,0.139,0,0.139,0,0,0,0,0,0,0,0
2026-08-20,842569618,false,,product_detail,AT_LEC-RBA-4507-G,Paddleboard SUP REBEL ACTIVE RBA-4507-G - ŠEDÝ 11' 335x84x15 cm,4782,Paddleboardy,Šport a outdoor>Športy>Vodné športy>Paddleboardy,1,0,0,1,0.307,0,0.307,0.254,0,0.254,0,0,0,0,0,0,0,0
2026-08-20,739313474,false,,product_detail,083113,Waydoo Underwater scooter Subnado Lite,5443,Podvodné skútre,Šport a outdoor>Športy>Vodné športy>Potápačské vybavenie>Podvodné skútre,1,0,0,1,0.413,0,0.413,0.341,0,0.341,0,0,0,0,0,0,0,0
2026-08-20,716783636,false,,product_detail,065095,Cycplus AS2 mini electric pump,1230,Pumpy na bicykel,Šport a outdoor>Športy>Cyklistika>Náradie na bicykel a údržba>Pumpy na bicykel,2,0,0,2,0.304,0,0.304,0.252,0,0.252,0,0,0,0,0,0,0,0
2026-08-20,793389401,false,,product_detail,085822,Ležérny cvičebný bicykel MERACH MR-S08B1-EU (čierny),5022,Recumbenty,Šport a outdoor>Športy>Fitness>Trenažéry>Recumbenty,1,0,0,1,0.347,0,0.347,0.287,0,0.287,0,0,0,0,0,0,0,0
2026-08-20,755637895,false,,product_detail,073609,Gimbal Hohem iSteady M7,5783,Stabilizátory a gimbaly,"Elektronika>Foto, kamery, optika>Príslušenstvo k fotoaparátom>Statívy a príslušenstvo>Stabilizátory a gimbaly",1,0,0,1,0.296,0,0.296,0.245,0,0.245,0,0,0,0,0,0,0,0
2026-08-20,828344116,false,,product_detail,083125,"FunWater SUP paddleboard SUPFW05B Tiki 3,2m (modro-biela)",4782,Paddleboardy,Šport a outdoor>Športy>Vodné športy>Paddleboardy,2,0,0,2,0.53,0,0.53,0.438,0,0.438,0,0,0,0,0,0,0,0
2026-08-20,830040160,false,,product_detail,071558,Neakasa P2 PRO vacuum cleaner / pet hair grooming kit,2241,Kozmetika a úprava psa,Chovateľské potreby>Pre psov>Hygiena a kozmetika pre psov>Starostlivosť o psiu srsť>Kozmetika a úprava psa,1,0,0,1,0.497,0,0.497,0.411,0,0.411,0,0,0,0,0,0,0,0
2026-08-20,460022637,false,,product_detail,AT_DON5100,Dálkový ovladač ALIEN Humax IRHD 5100 S - náhrada,869,Diaľkové ovládače,"Elektronika>TV, audio, video>Príslušenstvo k TV, audio-video>Príslušenstvo k TV>Diaľkové ovládače",1,0,0,1,0.113,0,0.113,0.093,0,0.093,0,0,0,0,0,0,0,0
2026-08-20,844823424,false,,product_detail,092836,Čistiaci robot PROSCENIC Q20 Plus,5527,Robotické vysávače,Domáce a osobné spotrebiče>Spotrebiče na upratovanie>Robotické vysávače,1,0,0,1,0.513,0,0.513,0.424,0,0.424,0,0,0,0,0,0,0,0
2026-08-20,629401393,false,,product_detail,KB_100002128166,Amica OMC6751B,963,Digestory,Veľké spotrebiče>Spotrebiče do kuchyne>Varenie a ohrievanie>Digestory,2,0,0,2,1.334,0,1.334,1.102,0,1.102,0,0,0,0,0,0,0,0
2026-08-20,630025994,false,,product_detail,KB_100002136235,Leifheit Sušák na prádlo Classic Extenda,1707,Sušiaky na bielizeň,Bývanie a doplnky>Domáce potreby a upratovanie>Pranie a žehlenie>Sušiaky na bielizeň,1,0,0,1,0.427,0,0.427,0.353,0,0.353,0,0,0,0,0,0,0,0
2026-08-20,800327009,false,,product_detail,KB_100002142380,Girmi FG2800 Horkovzdušní fritéza,6356,Mini rúry,Veľké spotrebiče>Spotrebiče do kuchyne>Varenie a ohrievanie>Mini rúry,1,0,0,1,0.466,0,0.466,0.385,0,0.385,0,0,0,0,0,0,0,0
2026-08-20,834409049,false,,product_detail,078883,Flytec V050 12000mah návnada loď (čierna),8514,Zavážacie loďky,"Hobby>Rybárske potreby>Rybárske návnady, nástrahy a príslušenstvo>Zavážacie loďky",3,0,0,3,1.107,0,1.107,0.915,0,0.915,2,0,0,2,145.8,0,0,145.8
2026-08-20,823784474,false,,product_detail,085658,AURZEN Boom Mini projektor,699,Projektory,"Elektronika>TV, audio, video>Projekčná technika>Projektory",1,0,0,1,0.312,0,0.312,0.258,0,0.258,0,0,0,0,0,0,0,0
2026-08-20,841030593,false,,product_detail,AT_LEC-RBA-4500-OR,"Paddleboard SUP REBEL ACTIVE RBA-4500-OR 11'6"" 350x81x15cm oranžový",4782,Paddleboardy,Šport a outdoor>Športy>Vodné športy>Paddleboardy,8,0,0,8,2.352,0,2.352,1.944,0,1.944,0,0,0,0,0,0,0,0
2026-08-20,304335290,false,,search,AT_DOPHN164N,Dálkový ovladač ALIEN Philips 996590020164 (YKF348-001),869,Diaľkové ovládače,"Elektronika>TV, audio, video>Príslušenstvo k TV, audio-video>Príslušenstvo k TV>Diaľkové ovládače",1,0,0,1,0.113,0,0.113,0.093,0,0.093,0,0,0,0,0,0,0,0
2026-08-20,642186824,false,,product_detail,082266,Diagnostický skener OBDeleven 2 Pro Pack,4467,Autodiagnostiky,Auto-moto>Všetko pre autá>Elektronika do auta>Autodiagnostiky,2,0,0,2,0.706,0,0.706,0.584,0,0.584,0,0,0,0,0,0,0,0
2026-08-20,421767741,false,,product_detail,SOL_WZ413-1,"Solight LED žiarovka reflektorová, R50, 5W, E14, 3000K, 440lm, biele prevedenie",2050,Žiarovky,Bývanie a doplnky>Osvetlenie a svietidlá>Príslušenstvo k svietidlám>Žiarovky,1,0,0,1,0.065,0,0.065,0.054,0,0.054,0,0,0,0,0,0,0,0
2026-08-20,842874864,false,,product_detail,087304,GOOLOO GP4000 74 Wh štartér,2884,Nabíjačky a štartovacie boxy,Auto-moto>Všetko pre autá>Autodoplnky>Povinná a odporúčaná výbava>Nabíjačky a štartovacie boxy,1,0,0,1,0.342,0,0.342,0.283,0,0.283,0,0,0,0,0,0,0,0
2026-08-20,794318560,false,,search,SOL_1L67TB,"Solight bezdrôtové tlačidlo pre 1L67B, 200m, čierne, learning code, kryt na menovku",2897,Domové zvončeky,"Dielňa, stavba, záhrada>Stavba>Elektromateriály>Domová komunikácia>Domové zvončeky",1,0,0,1,0.09,0,0.09,0.074,0,0.074,0,0,0,0,0,0,0,0
2026-08-20,802805255,false,,product_detail,079283,Inteligentný termostat WiFi Avatto WT20R-BH-3A-W-WiFi,3936,Termostaty,"Dielňa, stavba, záhrada>Stavba>Elektromateriály>Elektroinštalačný materiál>Zásuvky, vypínače, termostaty>Termostaty",1,0,0,1,0.175,0,0.175,0.145,0,0.145,0,0,0,0,0,0,0,0
2026-08-20,788979706,false,,product_detail,083687,3D skener Creality Sermoon S1,5689,3D skenery,Elektronika>Počítače a notebooky>Tlačiarne a príslušenstvo>3D skenery,1,0,0,1,0.696,0,0.696,0.575,0,0.575,0,0,0,0,0,0,0,0
2026-08-20,689139341,false,,product_detail,044652,"BliTZWOlF Vysielač/prijímač Bluetooth 5.2 BlitzMax BT05, aptX",3249,Bluetooth audio adaptéry,"Elektronika>TV, audio, video>Satelitná a digitálna technika>Bluetooth audio adaptéry",1,0,0,1,0.152,0,0.152,0.126,0,0.126,0,0,0,0,0,0,0,0
2026-08-20,651522519,false,,product_detail,KB_100002066448,ETA 745390000,943,Vysávače,Domáce a osobné spotrebiče>Spotrebiče na upratovanie>Vysávače,1,0,0,1,0.495,0,0.495,0.409,0,0.409,1,0,0,1,124.9,0,0,124.9
2026-08-20,833415457,false,,product_detail,KB_100002203156,Samsung Crystal UHD UE65U8072H,2873,Televízory,"Elektronika>TV, audio, video>Televízory",1,0,0,1,0.417,0,0.417,0.345,0,0.345,0,0,0,0,0,0,0,0
2026-08-20,400325953,false,,product_detail,KB_100001129850,Amica SPA 18 ZPX,960,Sporáky,Veľké spotrebiče>Spotrebiče do kuchyne>Varenie a ohrievanie>Sporáky,1,0,0,1,0.643,0,0.643,0.531,0,0.531,0,0,0,0,0,0,0,0
2026-08-20,683749128,false,,product_detail,AT_ATO-KM2241,Kruger & Matz Kamerový set Kruger&Matz Connect C210 Tuya Wi-Fi,1899,IP kamery,Elektronika>Počítače a notebooky>Sieťové prvky>IP kamery,1,0,0,1,0.33,0,0.33,0.273,0,0.273,0,0,0,0,0,0,0,0
2026-08-20,734105994,false,,product_detail,074912,"METZ 65MQE7600Z 65"" QLED 4K Ultra HD TV",2873,Televízory,"Elektronika>TV, audio, video>Televízory",1,0,0,1,0.373,0,0.373,0.308,0,0.308,0,0,0,0,0,0,0,0
